"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-08-05 ~ 2026-08-05"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2602","충청북도 청주시 상당구 금천동","50-3","0050","0003","경희","31.2000","202606","08","4,400","101","3","개인","개인","1997","꽃산동로 4-2","-","중개거래","충북 청주시 상당구","26.06.08"
"2603","충청북도 청주시 상당구 금천동","106-1","0106","0001","풍림","84.6200","202606","08","17,500","-","4","개인","개인","1992","꽃산동로 36","-","중개거래","충북 청주시 상당구","-"
"2604","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.7377","202606","08","46,000","-","27","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","-"
"2605","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","84.9687","202606","08","44,500","-","19","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구","-"
"2606","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","84.6900","202606","08","70,000","-","19","개인","개인","2019","서현로 66","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","-"
"2607","충청북도 청주시 흥덕구 가경동","1764","1764","0000","가경이-편한세상","133.8190","202606","08","53,000","504","2","개인","개인","2008","서현북로 15","-","직거래","-","26.06.09"
"2608","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","41.8500","202606","08","7,800","111동","3","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","26.07.31"
"2609","충청북도 청주시 흥덕구 가경동","1516","1516","0000","태암수정","84.8950","202606","08","20,000","-","6","개인","개인","1997","가경로 72","-","중개거래","충북 청주시 흥덕구","-"
"2610","충청북도 청주시 흥덕구 강서동","45-4","0045","0004","청도","59.8800","202606","08","13,300","-","3","개인","개인","2000","가로수로1144번길 72-2","-","중개거래","충북 청주시 흥덕구","-"
"2611","충청북도 청주시 흥덕구 강서동","33-7","0033","0007","우정","22.6400","202606","08","3,200","-","6","개인","개인","1992","가로수로1154번길 21-5","-","중개거래","충북 청주시 흥덕구","26.06.10"
"2612","충청북도 청주시 서원구 분평동","1200","1200","0000","분평주공3","59.9900","202606","08","13,000","302","19","개인","법인","1997","1순환로1137번길 130","-","중개거래","충북 청주시 서원구","26.06.12"
"2613","충청북도 청주시 상당구 용정동","1116","1116","0000","청주용정한라비발디","84.9200","202606","08","34,800","-","5","개인","개인","2013","용정로 35","-","중개거래","충북 청주시 상당구","-"
"2614","충청북도 청주시 상당구 용정동","1116","1116","0000","청주용정한라비발디","101.9600","202606","08","37,500","207","16","개인","개인","2013","용정로 35","-","직거래","-","26.06.08"
"2615","충청북도 청주시 서원구 모충동","473","0473","0000","두산한솔","99.9700","202606","08","20,300","101","14","개인","개인","1994","모충로124번길 53","-","중개거래","충북 청주시 서원구","26.06.29"
"2616","충청북도 청주시 서원구 모충동","487-35","0487","0035","그린맨션","80.0100","202606","08","8,500","-","3","개인","개인","1987","모충로96번길 51","-","중개거래","충북 청주시 서원구","26.07.31"
"2617","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","74.7700","202606","08","35,500","-","21","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구","-"
"2618","충청북도 청주시 흥덕구 송절동","850","0850","0000","테크노폴리스우미린","84.9967","202606","08","49,700","-","7","개인","개인","2018","송화로214번길 29","-","중개거래","충북 청주시 흥덕구","-"
"2619","충청북도 청주시 서원구 개신동","613","0613","0000","휴먼시아","49.9300","202606","08","12,700","제102동","11","개인","개인","2001","경신로 67","-","중개거래","충북 청주시 서원구","26.06.08"
"2620","충청북도 청주시 서원구 개신동","447-15","0447","0015","두산한솔","111.2500","202606","08","13,000","101","2","개인","개인","1993","모충로26번길 22","-","직거래","-","26.06.08"
"2621","충청북도 청주시 흥덕구 봉명동","2752","2752","0000","봉명아이파크","112.5763","202606","08","31,500","-","6","개인","개인","2005","덕암로108번길 44","-","중개거래","충북 청주시 흥덕구","-"
"2622","충청북도 청주시 흥덕구 봉명동","87","0087","0000","삼정백조","59.9500","202606","08","12,400","9","2","개인","개인","1993","백봉로 244","-","중개거래","충북 청주시 흥덕구","26.07.28"
"2623","충청북도 청주시 상당구 북문로3가","49-1","0049","0001","북문로한신휴플러스","84.9888","202606","08","30,800","101","14","개인","개인","2013","중앙로 83","-","중개거래","충북 청주시 상당구","26.06.30"
"2624","충청북도 청주시 서원구 수곡동","777","0777","0000","한마음1","59.9400","202606","08","13,600","-","2","개인","개인","1995","수곡로 78","-","중개거래","충북 청주시 서원구","-"
"2625","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","84.9637","202606","08","51,700","-","6","개인","개인","2019","2순환로 1106","-","중개거래","충북 청주시 흥덕구","-"
"2626","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","74.3861","202606","08","46,500","-","16","개인","개인","2019","2순환로 1106","-","중개거래","충북 청주시 흥덕구","-"
"2627","충청북도 청주시 흥덕구 비하동","300","0300","0000","효성아파트","59.9000","202606","08","13,000","-","2","개인","개인","1995","2순환로1050번길 39","-","중개거래","충북 청주시 흥덕구","-"
"2628","충청북도 청주시 흥덕구 복대동","3403","3403","0000","청주복대2차두진하트리움아파트","74.8923","202606","08","44,900","-","9","개인","개인","2018","대신로73번길 50","-","중개거래","충북 청주시 흥덕구","-"
"2629","충청북도 청주시 흥덕구 복대동","3382","3382","0000","복대두진하트리움","59.8948","202606","08","37,000","105동","3","개인","개인","2015","죽천로 27","-","중개거래","충북 청주시 흥덕구","26.07.02"
"2630","충청북도 청주시 흥덕구 복대동","3382","3382","0000","복대두진하트리움","84.9314","202606","08","56,400","102동","11","개인","개인","2015","죽천로 27","-","중개거래","충북 청주시 흥덕구","26.06.29"
"2631","충청북도 청주시 흥덕구 복대동","3098","3098","0000","하복대현대1","99.3300","202606","08","29,900","-","14","개인","개인","1999","대신로10번길 16-3","-","중개거래","충북 청주시 흥덕구","-"
"2632","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","76.9836","202606","07","38,300","-","12","개인","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구","-"
"2633","충청북도 청주시 흥덕구 복대동","3367","3367","0000","어울림","163.8470","202606","07","55,000","206","8","개인","개인","2009","대신로74번길 21","-","중개거래","충북 청주시 흥덕구","26.07.22"
"2634","충청북도 청주시 서원구 모충동","473","0473","0000","두산한솔","84.9900","202606","07","14,400","101","9","개인","개인","1994","모충로124번길 53","-","중개거래","충북 청주시 서원구","26.06.30"
"2635","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","84.8743","202606","07","61,500","-","11","개인","개인","2023","서부로 1123","-","중개거래","충북 청주시 흥덕구","-"
"2636","충청북도 청주시 흥덕구 가경동","1695","1695","0000","가경푸르지오","103.9731","202606","07","34,000","509","5","개인","개인","2006","2순환로1375번길 20","-","중개거래","충북 청주시 흥덕구","26.07.09"
"2637","충청북도 청주시 상당구 용암동","2082","2082","0000","소라","59.7000","202606","07","12,700","-","13","개인","법인","1994","원봉로 21","-","중개거래","충북 청주시 상당구","-"
"2638","충청북도 청주시 흥덕구 가경동","2236","2236","0000","청주가경아이파크2단지","84.9500","202606","07","64,000","-","23","개인","개인","2020","서현로 68","-","중개거래","충북 청주시 흥덕구","-"
"2639","충청북도 청주시 상당구 용암동","3271","3271","0000","동남지구대성베르힐1차","75.4273","202606","07","38,000","-","9","개인","개인","2020","호미로 14","-","중개거래","충북 청주시 상당구","-"
"2640","충청북도 청주시 서원구 모충동","473","0473","0000","두산한솔","60.0000","202606","07","13,000","104","8","개인","개인","1994","모충로124번길 53","-","중개거래","충북 청주시 서원구","26.07.13"
"2641","충청북도 청주시 상당구 용암동","2082","2082","0000","소라","59.7000","202606","07","15,000","-","15","개인","개인","1994","원봉로 21","-","중개거래","충북 청주시 상당구","-"
"2642","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.7377","202606","07","44,800","-","16","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","-"
"2643","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","69.8386","202606","07","37,300","-","13","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구","-"
"2644","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","152.6520","202606","07","149,000","-","40","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"2645","충청북도 청주시 흥덕구 복대동","993","0993","0000","덕일","49.6100","202606","07","10,300","-","4","개인","개인","1989","복대로 149","-","중개거래","충북 청주시 흥덕구","-"
"2646","충청북도 청주시 상당구 용암동","2953","2953","0000","용암서희스타힐스","59.9924","202606","07","24,000","103동","5","개인","개인","2018","단재로196번길 9","-","직거래","-","26.06.11"
"2647","충청북도 청주시 상당구 용암동","2089","2089","0000","현대","84.8700","202606","07","21,000","-","11","개인","개인","1995","용암로 23","-","중개거래","충북 청주시 상당구","-"
"2648","충청북도 청주시 흥덕구 송절동","842","0842","0000","청주테크노폴리스우방아이유쉘1단지","84.9725","202606","07","49,000","-","5","개인","개인","2018","송화로184번길 7","-","중개거래","충북 청주시 흥덕구","-"
"2649","충청북도 청주시 흥덕구 송절동","690","0690","0000","청주테크노폴리스지웰아파트","84.9783","202606","07","52,600","-","9","개인","개인","2020","송화로108번길 42","-","중개거래","충북 청주시 흥덕구","-"
"2650","충청북도 청주시 흥덕구 복대동","2606","2606","0000","벽산","134.2480","202606","07","34,000","103","7","개인","개인","1999","짐대로 6","-","중개거래","충북 청주시 흥덕구","26.07.16"
"2651","충청북도 음성군 금왕읍 금석리","340-7","0340","0007","음성금왕두진하트리움","84.9345","202606","07","19,000","304","12","개인","개인","2007","대금로 1458-5","-","중개거래","충북 음성군","26.07.15"
"2652","충청북도 음성군 맹동면 동성리","445","0445","0000","충북혁신도시 LH쌍용예가","59.9400","202606","07","18,500","-","6","개인","개인","2014","사예로 20","-","중개거래","충북 음성군","-"
"2653","충청북도 음성군 음성읍 신천리","149","0149","0000","금광포란재","84.9794","202606","07","16,000","106","4","개인","개인","2005","반기문로 45-15","-","직거래","-","26.07.09"
"2654","충청북도 단양군 매포읍 평동리","1000","1000","0000","공간가든2","37.4400","202606","07","3,000","201","4","개인","개인","1992","평동4로 126","-","직거래","-","26.06.09"
"2655","충청북도 충주시 중앙탑면 용전리","661","0661","0000","e편한세상충주","59.8527","202606","07","18,200","103동","7","개인","개인","2017","원앙9길 15","-","중개거래","충북 충주시","26.06.12"
"2656","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","59.9822","202606","07","37,900","-","8","개인","개인","2023","오송생명7로 151","-","중개거래","충북 청주시 흥덕구","-"
"2657","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","59.9800","202606","07","41,800","-","20","개인","개인","2023","오송생명7로 151","-","중개거래","충북 청주시 흥덕구","-"
"2658","충청북도 충주시 연수동","421-7","0421","0007","유원하나2차","84.9900","202606","07","18,300","-","12","개인","개인","1995","국원초2길 20","-","중개거래","충북 충주시","-"
"2659","충청북도 충주시 호암동","905","0905","0000","호암동수채","84.9289","202606","07","25,500","-","3","개인","개인","2007","호암중앙1로 47","-","중개거래","충북 충주시","-"
"2660","충청북도 제천시 신백동","209-8","0209","0008","선광로즈웰","46.0150","202606","07","8,000","102","1","개인","개인","2000","신백로 30","-","중개거래","충북 제천시","26.07.23"
"2661","충청북도 청주시 청원구 율량동","861","0861","0000","두진백로그린타운","32.7600","202606","07","6,400","101","13","개인","개인","1996","율봉로201번길 34","-","중개거래","충북 청주시 청원구","26.06.23"
"2662","충청북도 청주시 청원구 율량동","2080","2080","0000","율량7단지선광로즈웰1차","103.7399","202606","07","47,700","-","4","개인","개인","2014","율량로 157","-","중개거래","충북 청주시 청원구","-"
"2663","충청북도 제천시 장락동","1050","1050","0000","신안실크밸리","63.6102","202606","07","25,500","-","19","개인","개인","2017","내토로59길 31","-","중개거래","충북 제천시","-"
"2664","충청북도 충주시 봉방동","1047","1047","0000","충주주상복합모아미래도","84.9682","202606","07","34,500","102동","10","개인","개인","2023","삼원로 28","-","중개거래","충북 충주시","26.07.03"
"2665","충청북도 충주시 봉방동","24-1","0024","0001","세중참사랑","84.9600","202606","07","19,500","-","2","개인","개인","2004","봉방1길 17","-","중개거래","충북 충주시","-"
"2666","충청북도 청주시 청원구 사천동","229-1","0229","0001","신동아","123.8100","202606","07","18,000","-","15","개인","개인","1993","율봉로 77","-","중개거래","충북 청주시 청원구","-"
"2667","충청북도 진천군 진천읍 장관리","3-1","0003","0001","우주동백2","50.0000","202606","07","7,300","202","6","개인","개인","1996","장관2길 153","-","중개거래","충북 진천군","26.06.10"
"2668","충청북도 영동군 영동읍 설계리","693","0693","0000","금강","59.8800","202606","07","4,800","105","4","개인","개인","1994","눈어치1로 5","-","중개거래","충북 영동군","26.06.18"
"2669","충청북도 제천시 하소동","170-7","0170","0007","고래","49.9242","202606","07","6,000","-","1","개인","개인","1989","용두대로9길 8","20260610","중개거래","충북 제천시","-"
"2670","충청북도 청주시 청원구 율량동","1182","1182","0000","삼성","59.5800","202606","06","17,900","-","9","개인","개인","1996","주성로96번길 29","-","중개거래","충북 청주시 서원구, 충북 청주시 청원구","-"
"2671","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","59.9822","202606","06","38,400","-","22","개인","개인","2023","오송생명7로 151","-","중개거래","충북 청주시 흥덕구","-"
"2672","충청북도 청주시 청원구 오창읍 창리","160","0160","0000","대원칸타빌아파트","84.9653","202606","06","33,900","-","11","개인","개인","2017","2산단4로 55","-","중개거래","충북 청주시 청원구","-"
"2673","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","59.9800","202606","06","40,000","204동","9","개인","개인","2023","오송생명7로 151","-","중개거래","충북 청주시 흥덕구","26.07.06"
"2674","충청북도 청주시 청원구 오창읍 창리","117","0117","0000","오창금정2","59.4300","202606","06","11,500","2","3","개인","개인","1997","창리1길 7-5","-","중개거래","충북 청주시 청원구","26.07.06"
"2675","충청북도 제천시 고암동","1268","1268","0000","고암오네뜨","59.9689","202606","06","26,000","-","14","개인","개인","2017","신죽하로 83-20","-","중개거래","충북 제천시","-"
"2676","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","84.9241","202606","06","41,500","-","11","개인","개인","2018","중부로 760","-","중개거래","충북 청주시 청원구","-"
"2677","충청북도 충주시 중앙탑면 용전리","656","0656","0000","미진이지비아","59.9941","202606","06","16,000","-","16","개인","개인","2017","기업도시로 189","-","중개거래","충북 충주시","-"
"2678","충청북도 충주시 중앙탑면 용전리","721","0721","0000","충주시티자이","59.9959","202606","06","18,700","110동","4","개인","개인","2017","원앙4길 51","-","중개거래","충북 충주시","26.06.17"
"2679","충청북도 충주시 주덕읍 화곡리","1111","1111","0000","서충주푸르지오더퍼스트","74.6975","202606","06","31,000","105동","23","개인","개인","2025","화개1길 74","-","중개거래","충북 충주시","26.06.25"
"2680","충청북도 충주시 연수동","1627","1627","0000","연수힐스테이트","84.7080","202606","06","33,000","-","4","개인","개인","2007","연수동산로 26","-","중개거래","충북 충주시","-"
"2681","충청북도 청주시 청원구 내수읍 내수리","200-3","0200","0003","삼일","59.6840","202606","06","7,400","105동","8","개인","개인","1996","내수로 639","-","중개거래","충북 청주시 청원구","26.06.29"
"2682","충청북도 진천군 광혜원면 실원리","650","0650","0000","포레가","59.9925","202606","06","18,400","103동","7","개인","개인","2022","화랑길 64-14","-","중개거래","충북 진천군","26.06.26"
"2683","충청북도 청주시 청원구 내수읍 내수리","200-3","0200","0003","삼일","59.6840","202606","06","6,500","109동","1","개인","개인","1996","내수로 639","-","중개거래","충북 청주시 청원구","26.07.03"
"2684","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","70.9515","202606","06","37,000","-","29","개인","개인","2018","중부로 760","-","중개거래","충북 청주시 청원구","-"
"2685","충청북도 청주시 청원구 내덕동","857","0857","0000","청주힐즈파크푸르지오","84.9920","202606","06","44,700","-","21","개인","개인","2020","1순환로 123","-","중개거래","충북 청주시 청원구","-"
"2686","충청북도 증평군 증평읍 장동리","255","0255","0000","증평삼일","84.9500","202606","06","15,200","107동","14","개인","개인","1992","장뜰로 110","-","중개거래","충북 증평군","26.07.02"
"2687","충청북도 청주시 청원구 주성동","335","0335","0000","대원칸타빌1차아파트","84.7980","202606","06","46,300","-","7","개인","개인","2013","율량로 103","-","중개거래","충북 청주시 청원구","-"
"2688","충청북도 청주시 흥덕구 비하동","295-40","0295","0040","대주피오레1차","84.8714","202606","06","26,700","102","4","개인","개인","2008","부모산로 22","-","중개거래","충북 청주시 흥덕구","26.07.15"
"2689","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","101.5539","202606","06","65,400","-","1","개인","개인","2023","서부로 1123","-","중개거래","충북 청주시 흥덕구","-"
"2690","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","84.8743","202606","06","62,300","-","22","개인","개인","2023","서부로 1123","-","중개거래","충북 청주시 흥덕구","-"
"2691","충청북도 청주시 서원구 수곡동","324","0324","0000","주공1","39.6900","202606","06","8,900","109동","1","개인","개인","1990","구룡산로 319","-","중개거래","충북 청주시 서원구","26.07.31"
"2692","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","78.8917","202606","06","43,800","-","8","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","-"
"2693","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","84.9637","202606","06","53,700","-","24","개인","개인","2019","2순환로 1106","-","중개거래","충북 청주시 흥덕구","-"
"2694","충청북도 청주시 흥덕구 비하동","823","0823","0000","청주비하1차대광로제비앙","84.9418","202606","06","34,800","-","2","개인","개인","2018","가로수로1131번길 11","-","중개거래","충북 청주시 흥덕구","-"
"2695","충청북도 청주시 흥덕구 강서동","33-7","0033","0007","우정","22.6400","202606","06","3,150","-","3","개인","개인","1992","가로수로1154번길 21-5","-","중개거래","충북 청주시 흥덕구","26.07.27"
"2696","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","84.8470","202606","06","41,000","213동","9","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","26.07.03"
"2697","충청북도 청주시 흥덕구 복대동","2461","2461","0000","세원느티마을","59.9800","202606","06","18,900","-","15","개인","개인","1999","진재로 67","-","중개거래","충북 청주시 흥덕구","-"
"2698","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","84.9687","202606","06","42,500","-","15","개인","개인","2020","동남로 15","20260702","중개거래","충북 청주시 상당구","-"
"2699","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","84.9687","202606","06","42,500","-","15","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구","-"
"2700","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","84.9687","202606","06","42,500","-","15","개인","개인","2020","동남로 15","20260611","중개거래","충북 청주시 상당구","-"
"2701","충청북도 청주시 상당구 용암동","3146","3146","0000","시티프라디움1단지","84.9501","202606","06","47,200","-","20","개인","개인","2020","중고개로142번길 31","-","중개거래","충북 청주시 상당구","-"
"2702","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.0020","202606","06","85,500","-","22","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","-"
"2703","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","99.1260","202606","06","98,000","-","24","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"2704","충청북도 청주시 흥덕구 운천동","556-3","0556","0003","운천동거성하모니","40.7145","202606","06","8,000","-","8","개인","개인","2016","사운로 294-2","20260731","중개거래","충북 청주시 흥덕구","-"
"2705","충청북도 청주시 흥덕구 송절동","842","0842","0000","청주테크노폴리스우방아이유쉘1단지","84.9725","202606","06","51,700","-","17","개인","개인","2018","송화로184번길 7","-","중개거래","충북 청주시 흥덕구","-"
"2706","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","84.8390","202606","06","63,300","-","19","개인","개인","2020","서현로 30","-","중개거래","충북 청주시 흥덕구","-"
"2707","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","75.7676","202606","06","56,000","108동","15","개인","개인","2020","서현로 30","-","중개거래","충북 청주시 흥덕구","26.06.30"
"2708","충청북도 청주시 상당구 용암동","2540","2540","0000","부영E그린","84.8612","202606","06","27,400","-","8","개인","개인","2005","중흥로 178","-","중개거래","충북 청주시 상당구","-"
"2709","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","124.8160","202606","06","135,000","-","35","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"2710","충청북도 청주시 흥덕구 복대동","3367","3367","0000","어울림","84.6270","202606","06","42,000","-","13","개인","개인","2009","대신로74번길 21","-","중개거래","충북 청주시 흥덕구","-"
"2711","충청북도 청주시 흥덕구 봉명동","1833","1833","0000","봉명베리굿2차","46.0435","202606","06","16,500","-","24","개인","개인","2023","직지대로 605","-","중개거래","충북 청주시 흥덕구","-"
"2712","충청북도 청주시 흥덕구 봉명동","2044","2044","0000","초원","49.8800","202606","06","9,900","102","8","개인","개인","1992","백봉로224번길 21","-","중개거래","충북 청주시 흥덕구","26.07.15"
"2713","충청북도 청주시 흥덕구 봉명동","1602","1602","0000","주공2","53.8500","202606","06","12,000","103","2","개인","개인","1985","직지대로581번길 33-12","-","중개거래","충북 청주시 흥덕구","26.07.14"
"2714","충청북도 청주시 흥덕구 봉명동","90-4","0090","0004","삼정주택","58.0500","202606","06","9,300","101","3","개인","개인","1987","1순환로512번길 34-1","-","중개거래","충북 청주시 흥덕구","26.07.03"
"2715","충청북도 청주시 흥덕구 봉명동","87","0087","0000","삼정백조","59.9500","202606","06","13,200","9","12","개인","개인","1993","백봉로 244","-","중개거래","충북 청주시 흥덕구","26.07.03"
"2716","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","84.6900","202606","06","67,000","-","19","개인","개인","2019","서현로 66","-","중개거래","충북 청주시 청원구, 충북 청주시 흥덕구","-"
"2717","충청북도 청주시 서원구 수곡동","324","0324","0000","주공1","39.6900","202606","06","9,400","117동","2","개인","개인","1990","구룡산로 319","-","중개거래","충북 청주시 서원구","26.06.30"
"2718","충청북도 청주시 흥덕구 송절동","842","0842","0000","청주테크노폴리스우방아이유쉘1단지","84.9725","202606","06","48,300","-","4","개인","개인","2018","송화로184번길 7","-","중개거래","충북 청주시 흥덕구","-"
"2719","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","59.8800","202606","06","21,500","-","6","개인","개인","2000","증안로 77","-","중개거래","충북 청주시 흥덕구","-"
"2720","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","59.7600","202606","06","16,100","101동","4","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","26.07.20"
"2721","충청북도 청주시 상당구 용정동","1286","1286","0000","우미린에듀파크1단지","84.9556","202606","06","43,500","-","15","개인","개인","2017","수영로 360","-","중개거래","충북 청주시 상당구","-"
"2722","충청북도 청주시 흥덕구 가경동","1517","1517","0000","동부","72.6400","202606","06","18,500","-","9","개인","개인","1998","가경로 64","-","중개거래","충북 청주시 흥덕구","-"
"2723","충청북도 청주시 흥덕구 가경동","1506","1506","0000","진로","99.8100","202606","06","26,200","104","2","개인","개인","1999","가경로 71","-","중개거래","충북 청주시 흥덕구","26.07.30"
"2724","충청북도 청주시 서원구 분평동","1261","1261","0000","분평주공4","59.9900","202606","06","15,650","402동","5","개인","개인","1999","1순환로1137번길 80","-","중개거래","충북 청주시 서원구","26.06.30"
"2725","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.1350","202606","06","94,800","207","42","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","26.07.24"
"2726","충청북도 청주시 서원구 분평동","1200","1200","0000","분평주공3","59.9900","202606","06","13,200","-","11","법인","개인","1997","1순환로1137번길 130","-","중개거래","충북 청주시 서원구","-"
"2727","충청북도 청주시 흥덕구 송절동","842","0842","0000","청주테크노폴리스우방아이유쉘1단지","84.9725","202606","06","50,900","-","14","개인","개인","2018","송화로184번길 7","-","중개거래","충북 청주시 흥덕구","-"
"2728","충청북도 청주시 흥덕구 복대동","3382","3382","0000","복대두진하트리움","59.8948","202606","06","39,000","-","3","개인","개인","2015","죽천로 27","-","중개거래","충북 청주시 흥덕구","-"
"2729","충청북도 청주시 흥덕구 송절동","846","0846","0000","청주테크노폴리스우방아이유쉘2단지","84.3537","202606","06","49,500","-","10","개인","개인","2018","송화로108번길 111","-","중개거래","충북 청주시 흥덕구","-"
"2730","충청북도 청주시 상당구 금천동","312","0312","0000","장자마을부영(312)","84.9767","202606","06","25,000","-","6","개인","개인","2003","수영로 306","-","중개거래","충북 청주시 상당구","-"
"2731","충청북도 음성군 감곡면 오향리","568","0568","0000","덕일한마음","59.9700","202606","06","9,300","103","2","개인","개인","2003","음성로 2650-22","-","중개거래","충북 음성군","26.07.16"
"2732","충청북도 음성군 맹동면 동성리","246","0246","0000","엘에이치이노밸리","84.5300","202606","06","23,700","-","24","개인","개인","2014","학예로 55","-","중개거래","충북 음성군","-"
"2733","충청북도 음성군 금왕읍 무극리","504-16","0504","0016","풍산장미","59.8800","202606","05","6,800","101","6","개인","개인","1995","무극로 243-7","-","중개거래","충북 음성군","26.06.12"
"2734","충청북도 음성군 대소읍 오산리","114-5","0114","0005","풍산(1~4동)","59.3400","202606","05","4,300","1","6","개인","개인","1991","오산로 31-1","-","중개거래","충북 음성군","26.06.16"
"2735","충청북도 음성군 대소읍 부윤리","130-17","0130","0017","조원무궁화아파트","27.6300","202606","05","2,300","101","7","개인","개인","1995","대동로 503","-","중개거래","충북 음성군","26.06.19"
"2736","충청북도 음성군 금왕읍 무극리","503","0503","0000","유수장미","59.3400","202606","05","7,200","101-나동","8","개인","개인","1998","무극로 243-8","-","중개거래","충북 음성군","26.07.10"
"2737","충청북도 충주시 연수동","1763","1763","0000","연수계룡리슈빌2","59.9295","202606","05","25,900","105동","3","개인","개인","2016","연수서편2길 32","-","중개거래","대전 중구, 충북 충주시","26.07.27"
"2738","충청북도 충주시 연수동","1627","1627","0000","연수힐스테이트","116.5996","202606","05","40,500","-","1","개인","개인","2007","연수동산로 26","-","직거래","-","-"
"2739","충청북도 충주시 안림동","1083-3","1083","0003","아침도시아파트","84.6170","202606","05","24,500","-","3","개인","개인","2006","만리산10길 15","-","직거래","-","-"
