"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"47","전라남도 해남군 해남읍 구교리","310-1","0310","0001","구교주공","49.6500","202606","16","10,300","-","10","개인","개인","1996","북부순환로 175","-","중개거래","전남 해남군","-"
"48","전라남도 광양시 마동","1019","1019","0000","금광블루빌","84.9100","202606","16","11,500","-","6","개인","개인","2002","진등6길 11","-","중개거래","전남 광양시","-"
"49","전라남도 목포시 옥암동","1103","1103","0000","풍경채1차","84.9214","202606","16","21,000","-","4","개인","개인","2001","미항로 206","-","중개거래","전남 목포시","-"
"50","전라남도 순천시 연향동","1344","1344","0000","현대2","84.8500","202606","16","20,500","-","3","개인","개인","1994","연향중앙상가길 41","-","중개거래","전남 순천시","-"
"51","전라남도 영광군 영광읍 녹사리","38","0038","0000","영광녹사주공","51.8800","202606","16","12,000","-","4","개인","개인","2004","천년로 1440-12","-","중개거래","전남 영광군","-"
"52","전라남도 나주시 대호동","1020","1020","0000","대방노블랜드1차","59.9800","202606","16","14,900","-","9","개인","개인","2006","대호길 76-8","-","중개거래","전남 나주시","-"
"53","전라남도 여수시 시전동","243","0243","0000","우미","84.8800","202606","16","18,000","-","1","개인","개인","1996","여천체육공원길 23","-","중개거래","전남 여수시","-"
"54","전라남도 광양시 광양읍 덕례리","1822","1822","0000","수시아","84.8724","202606","16","27,800","-","21","개인","개인","2012","서산길 43","-","중개거래","전남 광양시","-"
"55","전라남도 여수시 돌산읍 우두리","1132-1","1132","0001","청솔2차","59.8500","202606","16","8,300","-","11","개인","개인","2003","강남동로 46-25","-","중개거래","전남 여수시","-"
"56","전라남도 여수시 봉계동","11","0011","0000","대광오투빌","84.6953","202606","16","14,000","-","3","개인","개인","2002","봉계대곡길 62","-","중개거래","전남 여수시","-"
"57","전라남도 영암군 삼호읍 용당리","2177-1","2177","0001","현대삼호3차아파트","59.8500","202606","16","6,200","-","1","개인","개인","1998","신항로 123-7","-","중개거래","전남 영암군","-"
"58","전라남도 광양시 중동","1663","1663","0000","금광","59.9950","202606","16","6,500","-","11","개인","개인","1998","공영로 10","-","중개거래","전남 광양시","-"
"59","전라남도 광양시 중동","1665","1665","0000","성호2차(206~215동)","59.7900","202606","16","6,700","-","15","개인","개인","2007","광장로 70","-","중개거래","전남 광양시","-"
"60","전라남도 광양시 중동","1665","1665","0000","성호2차(201~205동)","59.7900","202606","16","5,300","-","8","개인","개인","2003","광장로 70","-","중개거래","전남 광양시","-"
"61","전라남도 순천시 조례동","1820","1820","0000","연동대주1차","84.9600","202606","16","18,500","-","7","개인","개인","2003","연동남길 24","-","중개거래","전남 순천시","-"
"62","전라남도 목포시 용해동","367-1","0367","0001","초원청아","84.9500","202606","16","5,500","-","6","개인","개인","1989","용당로 316","-","중개거래","전남 목포시","-"
"63","전라남도 영암군 삼호읍 용당리","2177-1","2177","0001","현대삼호3차아파트","59.8500","202606","15","6,300","-","10","법인","개인","1998","신항로 123-7","-","중개거래","전남 영암군","-"
"64","전라남도 순천시 연향동","1628","1628","0000","호반리젠시빌2차","82.6010","202606","15","13,500","-","3","개인","개인","2002","도장길 50","-","중개거래","전남 순천시","-"
"65","전라남도 영암군 삼호읍 용당리","2177-1","2177","0001","현대삼호3차아파트","60.0000","202606","15","6,300","-","1","법인","개인","1998","신항로 123-7","-","중개거래","전남 목포시","-"
"66","전라남도 광양시 광양읍 구산리","832-1","0832","0001","덕진광양의봄","59.9576","202606","15","14,500","-","4","개인","개인","2013","서평1길 9","-","중개거래","전남 광양시","-"
"67","전라남도 해남군 해남읍 구교리","81-2","0081","0002","공간","59.9810","202606","15","12,000","-","13","개인","개인","2000","구교2길 42","-","중개거래","전남 해남군","-"
"68","전라남도 순천시 조례동","372-1","0372","0001","대주파크빌3차","84.9668","202606","15","22,200","-","6","개인","개인","2005","조례연동길 5","-","중개거래","전남 순천시","-"
"69","전라남도 해남군 해남읍 수성리","148","0148","0000","해성","59.1900","202606","15","4,500","나","4","개인","개인","1991","군청길 56","-","중개거래","전남 해남군","26.06.17"
"70","전라남도 여수시 신기동","181","0181","0000","대광로제비앙센텀29","84.9643","202606","15","43,000","-","3","개인","개인","2023","신기북7길 30","-","중개거래","전남 여수시","-"
"71","전라남도 여수시 신기동","75","0075","0000","우림필유아파트","141.9738","202606","15","48,300","-","13","개인","개인","2008","여천체육공원길 52","-","중개거래","전남 여수시","-"
"72","전라남도 광양시 광양읍 인서리","480","0480","0000","부영","58.9500","202606","15","5,250","-","3","개인","개인","1987","인서4길 20","-","중개거래","전남 광양시","-"
"73","전라남도 여수시 둔덕동","464","0464","0000","둔덕주공","59.3000","202606","15","9,700","제13","2","개인","개인","1985","좌수영로 435","-","중개거래","전남 여수시","26.06.15"
"74","전라남도 무안군 삼향읍 남악리","2104","2104","0000","더트리폴리앙","59.9100","202606","15","18,200","-","17","개인","개인","2013","남악3로 71","-","중개거래","전남 목포시","-"
"75","전라남도 순천시 용당동","748","0748","0000","대주피오레","84.0705","202606","15","24,100","102","20","개인","개인","2012","삼산로 92-50","-","직거래","-","26.06.16"
"76","전라남도 여수시 둔덕동","648","0648","0000","한려주공","59.9900","202606","15","10,500","-","15","개인","개인","1997","쌍봉로 316","-","중개거래","전남 여수시","-"
"77","전라남도 여수시 문수동","8-8","0008","0008","문수그린아파트","84.7992","202606","15","23,200","-","4","개인","개인","2002","문수북5길 16","-","중개거래","전남 여수시","-"
"78","전라남도 목포시 상동","886","0886","0000","우성","84.9400","202606","15","17,300","-","3","개인","법인","1994","신흥로 13","20260617","중개거래","전남 무안군","-"
"79","전라남도 여수시 미평동","807","0807","0000","선경3차","59.4000","202606","15","10,400","-","2","개인","개인","1995","양지1길 5","-","중개거래","전남 여수시","-"
"80","전라남도 광양시 성황동","1860","1860","0000","광양센트럴자이","84.9871","202606","15","38,200","-","8","개인","개인","2022","성황수동로 21","-","중개거래","전남 광양시","-"
