"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"82","충청북도 청주시 서원구 개신동","278-10","0278","0010","현대","84.9450","202606","16","15,000","-","11","개인","개인","1990","성봉로220번길 23","-","중개거래","충북 청주시 서원구","-"
"83","충청북도 청주시 서원구 개신동","613","0613","0000","휴먼시아","49.9300","202606","16","12,900","-","15","개인","개인","2001","경신로 67","-","중개거래","충북 청주시 서원구","-"
"84","충청북도 청주시 흥덕구 가경동","1550","1550","0000","2단지주공","59.9200","202606","16","21,600","-","18","개인","개인","2002","가경로 26","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","-"
"85","충청북도 청주시 서원구 분평동","1360","1360","0000","분평주공5단지아파트","59.7100","202606","16","13,000","-","5","개인","개인","1998","분평로 88-1","-","중개거래","충북 청주시 서원구","-"
"86","충청북도 제천시 고암동","1268","1268","0000","고암오네뜨","49.7538","202606","16","20,800","-","8","개인","개인","2017","신죽하로 83-20","-","중개거래","충북 제천시","-"
"87","충청북도 충주시 호암동","542-1","0542","0001","세경","56.8800","202606","16","6,800","-","3","개인","개인","1989","신촌2길 14","-","중개거래","충북 충주시","-"
"88","충청북도 충주시 교현동","1083","1083","0000","남산주공1","38.5200","202606","16","6,200","-","2","개인","개인","1986","남산4길 28","-","직거래","-","-"
"89","충청북도 제천시 청전동","639","0639","0000","비둘기","35.5200","202606","16","4,600","104","9","개인","개인","1991","청전대로 166","-","중개거래","충북 제천시","26.06.17"
"90","충청북도 청주시 청원구 우암동","328-12","0328","0012","우암세원","41.0200","202606","15","6,000","-","7","개인","개인","1999","사북로149번길 7","-","직거래","-","-"
"91","충청북도 진천군 광혜원면 광혜원리","1085","1085","0000","광혜원코아루","84.9362","202606","15","17,400","-","15","개인","개인","2010","구암길 11","-","중개거래","충북 진천군","-"
"92","충청북도 청주시 청원구 오창읍 각리","637-6","0637","0006","중앙하이츠빌","84.6881","202606","15","27,450","-","7","개인","개인","2006","오창중앙로 32","-","중개거래","충북 청주시 청원구","-"
"93","충청북도 제천시 장락동","460","0460","0000","천일베리굿","84.9170","202606","15","19,700","-","8","개인","개인","2003","내토로65길 17","-","중개거래","충북 제천시","-"
"94","충청북도 청주시 청원구 사천동","697","0697","0000","청주사천푸르지오","59.9798","202606","15","37,000","-","14","개인","개인","2018","사뜸로 106","-","중개거래","충북 청주시 청원구","-"
"95","충청북도 청주시 상당구 금천동","199-1","0199","0001","현대","127.2200","202606","15","18,100","-","7","개인","개인","1992","중고개로337번길 23","-","중개거래","충북 청주시 상당구","-"
"96","충청북도 청주시 흥덕구 복대동","2009","2009","0000","세원","59.3700","202606","15","10,000","103","5","개인","개인","1990","장구봉로101번길 45","-","직거래","-","26.06.15"
"97","충청북도 청주시 청원구 율량동","1144","1144","0000","한울아파트301동","30.3300","202606","15","5,400","301","9","개인","개인","1998","주성로96번길 12","-","중개거래","충북 청주시 상당구","26.06.16"
"98","충청북도 충주시 중앙탑면 용전리","661","0661","0000","e편한세상충주","59.8527","202606","15","17,900","-","2","개인","개인","2017","원앙9길 15","-","중개거래","충북 충주시","-"
"99","충청북도 제천시 왕암동","779","0779","0000","왕암코아루드림","60.2620","202606","15","18,000","-","7","개인","개인","2018","바이오밸리로 171","-","중개거래","충북 제천시","-"
"100","충청북도 청주시 청원구 오창읍 각리","636-2","0636","0002","한신더휴센트럴파크","84.9922","202606","15","49,400","-","13","개인","개인","2018","오창공원로 96","-","중개거래","충북 청주시 청원구","-"
"101","충청북도 청주시 흥덕구 봉명동","2044","2044","0000","초원","49.8800","202606","15","10,200","-","8","개인","개인","1992","백봉로224번길 21","-","중개거래","충북 청주시 흥덕구","-"
"102","충청북도 영동군 영동읍 설계리","886","0886","0000","주공아파트(886-0)","39.9400","202606","15","5,900","105","6","개인","개인","2002","눈어치로 22-10","-","직거래","-","26.06.15"
"103","충청북도 충주시 칠금동","1015","1015","0000","부영아파트(2차)","50.4900","202606","15","11,700","206","7","개인","개인","1996","칠금중앙로 30","-","중개거래","충북 충주시","26.06.17"
"104","충청북도 청주시 서원구 죽림동","295","0295","0000","청주가경3주공","51.7400","202606","15","16,000","-","15","개인","개인","2003","대림로 493","-","중개거래","충북 청주시 서원구","-"
"105","충청북도 충주시 호암동","1191","1191","0000","호암힐데스하임","84.8900","202606","15","47,000","-","5","개인","개인","2019","호암토성2로 1","-","중개거래","충북 충주시","-"
"106","충청북도 청주시 흥덕구 봉명동","2752","2752","0000","봉명아이파크","106.0896","202606","15","30,000","-","8","법인","개인","2005","덕암로108번길 44","-","중개거래","충북 청주시 흥덕구","-"
"107","충청북도 음성군 대소읍 성본리","818","0818","0000","음성푸르지오더퍼스트","84.8971","202606","15","31,670","-","21","개인","개인","2024","성본산단4로 41","-","중개거래","충북 음성군","-"
"108","충청북도 증평군 증평읍 증천리","728","0728","0000","한성","48.1600","202606","15","4,300","-","3","개인","개인","1988","삼일로8길 33","-","중개거래","충북 증평군","-"
"109","충청북도 청주시 청원구 오창읍 창리","161","0161","0000","오창모아미래도와이드파크","59.9853","202606","15","25,950","-","14","개인","개인","2016","2산단4로 45","-","중개거래","충북 청주시 청원구","-"
"110","충청북도 청주시 상당구 용담동","423","0423","0000","부영E그린","84.9916","202606","15","20,500","-","12","개인","개인","2003","호미로 317","-","중개거래","충북 청주시 상당구","-"
"111","충청북도 청주시 흥덕구 옥산면 오산리","247-1","0247","0001","한울2","59.8200","202606","15","8,000","-","6","법인","개인","1994","오산5길 13","-","중개거래","충북 청주시 흥덕구","-"
"112","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","59.8100","202606","15","44,500","-","1","개인","개인","2019","서현로 66","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","-"
"113","충청북도 청주시 흥덕구 비하동","238-1","0238","0001","삼일","84.8500","202606","15","17,600","-","12","개인","개인","1990","비하로63번길 24","-","중개거래","충북 청주시 흥덕구","-"
"114","충청북도 충주시 연수동","1763","1763","0000","연수계룡리슈빌2","74.0262","202606","15","31,000","-","7","개인","개인","2016","연수서편2길 32","-","중개거래","충북 충주시","-"
"115","충청북도 충주시 중앙탑면 용전리","656","0656","0000","미진이지비아","84.9807","202606","15","24,700","-","16","개인","개인","2017","기업도시로 189","-","중개거래","충북 충주시","-"
"116","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","116.6434","202606","15","62,500","-","3","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","-"
"117","충청북도 청주시 흥덕구 가경동","1511","1511","0000","대원","59.9700","202606","15","17,800","-","6","개인","개인","1997","가경로 120","-","중개거래","충북 청주시 흥덕구","-"
"118","충청북도 청주시 흥덕구 가경동","1416-1","1416","0001","힐스테이트청주센트럴2차","84.8534","202606","15","87,000","-","11","개인","개인","2025","2순환로1219번길 30","-","중개거래","충북 청주시 흥덕구","-"
"119","충청북도 청주시 흥덕구 오송읍 정중리","562-8","0562","0008","개나리","84.9600","202606","15","11,000","-","2","개인","개인","1994","정중연제로 24-5","-","중개거래","세종","-"
"120","충청북도 음성군 음성읍 신천리","149","0149","0000","금광포란재","59.9750","202606","15","10,000","105","13","개인","개인","2005","반기문로 45-15","-","중개거래","충북 음성군","26.06.15"
"121","충청북도 보은군 마로면 관기리","280-4","0280","0004","조일","50.1850","202606","15","1,000","나","2","개인","개인","1986","관기송현로 130","-","직거래","-","26.06.16"
"122","충청북도 청주시 서원구 수곡동","337","0337","0000","주공3","49.9400","202606","15","9,750","-","9","개인","개인","1991","매봉로 82","-","중개거래","충북 청주시 서원구","-"
"123","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.0020","202606","15","77,000","-","27","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","-"
"124","충청북도 진천군 진천읍 교성리","616","0616","0000","진천1차대명루첸","80.8824","202606","15","28,000","101동","3","개인","개인","2016","문화2길 36","-","직거래","-","26.06.15"
"125","충청북도 진천군 진천읍 신정리","827","0827","0000","진천양우내안애해오르미","39.1500","202606","15","9,500","-","15","개인","개인","2016","농다리로 1431","-","중개거래","충북 진천군","-"
"126","충청북도 진천군 진천읍 신정리","469","0469","0000","우미","59.8540","202606","15","4,000","-","5","개인","개인","1998","문덕1길 36","-","중개거래","경기 안성시","-"
"127","충청북도 청주시 서원구 산남동","678","0678","0000","대원칸타빌1차","84.9992","202606","15","32,500","-","15","개인","개인","2007","두꺼비로 63","-","중개거래","충북 청주시 서원구","-"
"128","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","84.8833","202606","15","57,500","-","3","개인","개인","2023","서부로 1123","-","중개거래","충북 청주시 흥덕구","-"
