"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 강원특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1412","강원특별자치도 양구군 양구읍 상리","510","0510","0000","경림아파트","37.7550","202605","11","8,500","201","15","개인","개인","1998","양록길23번길 11","-","직거래","-","26.05.18"
"1413","강원특별자치도 원주시 무실동","1921","1921","0000","더샵원주센트럴파크1단지","59.9678","202605","11","28,500","-","7","개인","개인","2021","한지공원길 120","-","중개거래","강원 원주시","-"
"1414","강원특별자치도 삼척시 정상동","356-2","0356","0002","강부3차","27.3600","202605","11","3,300","나","12","개인","개인","1995","동해대로 4122-20","-","중개거래","강원 삼척시","26.06.10"
"1415","강원특별자치도 삼척시 정상동","455-2","0455","0002","영진(라)","49.9400","202605","11","4,300","라","3","개인","개인","1992","동해대로 4025-10","-","직거래","-","26.05.20"
"1416","강원특별자치도 원주시 개운동","441","0441","0000","개운한신휴플러스1차","84.9800","202605","11","27,500","-","19","개인","개인","2006","서원대로 389","-","중개거래","강원 원주시","-"
"1417","강원특별자치도 춘천시 퇴계동","945","0945","0000","금호2차","59.8200","202605","11","13,300","205","4","개인","개인","1993","안마산로 214","-","중개거래","강원 춘천시","26.06.10"
"1418","강원특별자치도 춘천시 후평동","899","0899","0000","석사2","58.1400","202605","11","12,720","-","5","개인","개인","1995","후석로228번길 24","-","중개거래","강원 춘천시","-"
"1419","강원특별자치도 춘천시 약사동","175","0175","0000","춘천롯데캐슬위너클래스","73.3606","202605","11","50,500","-","4","개인","개인","2024","방송길 41","-","중개거래","강원 춘천시","-"
"1420","강원특별자치도 강릉시 입암동","210","0210","0000","이안강릉타운","84.7000","202605","11","25,500","-","3","개인","개인","2006","성덕로 316-22","-","중개거래","강원 강릉시","-"
"1421","강원특별자치도 원주시 단계동","1215","1215","0000","봉화산벨라시티","59.9031","202605","11","21,000","103동","4","개인","개인","2016","백간길 17","-","직거래","-","26.05.11"
"1422","강원특별자치도 춘천시 후평동","912","0912","0000","춘천후평우미린뉴시티","84.9940","202605","11","46,500","-","26","개인","개인","2021","보안길 36","-","중개거래","강원 춘천시","-"
"1423","강원특별자치도 원주시 단구동","1589-3","1589","0003","세경웰러스","84.7396","202605","11","20,000","604","15","개인","개인","2005","단구로 424","-","직거래","-","26.05.11"
"1424","강원특별자치도 원주시 명륜동","802","0802","0000","성원","75.0600","202605","11","17,000","104","1","개인","개인","2000","무실로 155","-","직거래","-","26.05.11"
"1425","강원특별자치도 원주시 태장동","2731","2731","0000","e편한세상원주태장","59.9574","202605","11","19,300","103","5","개인","개인","2018","현충로232번길 42","-","중개거래","강원 원주시","26.06.08"
"1426","강원특별자치도 삼척시 갈천동","227","0227","0000","트루엘시그니처","74.9700","202605","11","40,000","104","20","개인","개인","2021","동해대로 4360","-","직거래","-","26.05.11"
"1427","강원특별자치도 원주시 명륜동","764","0764","0000","현대2차","84.9450","202605","11","14,670","204","5","개인","개인","1990","서원대로 308","-","중개거래","강원 원주시","26.05.28"
"1428","강원특별자치도 원주시 태장동","2705","2705","0000","태장주공1단지","84.7300","202605","11","13,100","-","4","개인","개인","1997","흥양로51번길 22","-","중개거래","강원 원주시","-"
"1429","강원특별자치도 속초시 금호동","630","0630","0000","생모리츠","45.2346","202605","11","18,500","103","14","개인","개인","2011","수복로 174","-","중개거래","강원 속초시","26.06.08"
"1430","강원특별자치도 원주시 단구동","1517-1","1517","0001","대림","59.9030","202605","11","15,700","107","15","개인","개인","1997","남원로 524","-","중개거래","강원 원주시","26.06.12"
"1431","강원특별자치도 강릉시 교동","1750","1750","0000","교동1주공","59.8900","202605","11","21,500","-","5","개인","개인","1999","가작로 78","-","중개거래","강원 강릉시","-"
"1432","강원특별자치도 원주시 단구동","1679","1679","0000","청솔3차","58.6500","202605","11","9,500","301","14","개인","개인","2000","단구로 406","-","중개거래","강원 원주시","26.05.29"
"1433","강원특별자치도 춘천시 석사동","115-10","0115","0010","석사극동","73.4700","202605","11","15,000","-","7","개인","개인","1992","공지로 43","-","중개거래","강원 춘천시","-"
"1434","강원특별자치도 강릉시 포남동","1065","1065","0000","포남1주공","41.9800","202605","11","5,000","11","1","개인","개인","1981","보래미상길 65","-","직거래","-","26.05.11"
"1435","강원특별자치도 태백시 화전동","328","0328","0000","브라이튼","59.9072","202605","11","10,300","102동","10","개인","개인","2006","수아밭길 212","-","중개거래","강원 태백시","26.05.19"
"1436","강원특별자치도 원주시 지정면 가곡리","1534","1534","0000","원주롯데캐슬더퍼스트2차","59.9996","202605","11","18,500","905","11","개인","개인","2018","가곡로 70","-","직거래","-","26.05.15"
"1437","강원특별자치도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","59.6800","202605","11","13,500","-","3","개인","개인","1998","남천마루2길 6","-","중개거래","강원 고성군","-"
"1438","강원특별자치도 동해시 평릉동","449","0449","0000","동해하나리움","59.9844","202605","11","16,450","-","11","개인","개인","2010","평원로 115","20260515","중개거래","강원 동해시","-"
"1439","강원특별자치도 영월군 영월읍 영흥리","1049-16","1049","0016","삼호","44.6700","202605","11","4,500","1","1","개인","개인","1990","단종로 88","-","직거래","-","26.05.11"
"1440","강원특별자치도 춘천시 우두동","1068-1","1068","0001","동부","59.9640","202605","11","16,000","-","4","개인","법인","1994","충열로 32","-","중개거래","강원 춘천시","-"
"1441","강원특별자치도 강릉시 노암동","385","0385","0000","한라2","55.4830","202605","10","10,000","201","2","개인","개인","1995","남부로191번길 21","-","중개거래","강원 강릉시","26.05.20"
"1442","강원특별자치도 춘천시 사농동","820","0820","0000","춘천뉴시티코아루","84.9808","202605","10","29,100","-","9","개인","개인","2013","영서로 2922","-","중개거래","강원 춘천시","-"
"1443","강원특별자치도 춘천시 사농동","158","0158","0000","현대","80.9340","202605","10","20,000","106","15","개인","개인","2002","영서로 2920","-","직거래","-","26.06.01"
"1444","강원특별자치도 속초시 조양동","1502","1502","0000","부영6","50.0000","202605","10","10,000","602","9","개인","개인","1995","조양로 163","-","중개거래","강원 속초시","26.06.10"
"1445","강원특별자치도 강릉시 유천동","781","0781","0000","강릉유천유승한내들더퍼스트","96.3359","202605","10","60,000","-","4","개인","개인","2021","선수촌로 79-14","20260523","중개거래","강원 강릉시","-"
"1446","강원특별자치도 원주시 문막읍 건등리","1743","1743","0000","서원주코아루아너스","84.7970","202605","10","21,500","-","3","개인","개인","2018","원문로 1700","-","중개거래","강원 원주시","-"
"1447","강원특별자치도 홍천군 홍천읍 희망리","426","0426","0000","홍천금호어울림더퍼스트","76.9639","202605","10","31,900","104동","14","개인","개인","2023","마지기로 141","-","중개거래","강원 홍천군","26.05.29"
"1448","강원특별자치도 강릉시 초당동","135-1","0135","0001","이화해변아파트(B~D동)","29.8200","202605","10","5,800","-","1","개인","개인","1988","초당원길 21","-","중개거래","강원 강릉시","-"
"1449","강원특별자치도 원주시 반곡동","2042-4","2042","0004","푸른숨 휴브레스","84.9200","202605","10","27,800","-","13","개인","개인","2013","혁신로 92","-","중개거래","강원 원주시","-"
"1450","강원특별자치도 원주시 태장동","2737","2737","0000","원주칸타빌더포레스트","76.9672","202605","10","25,000","105동","10","개인","개인","2023","소일마을2길 11","-","중개거래","강원 원주시","26.06.10"
"1451","강원특별자치도 원주시 단계동","1215","1215","0000","봉화산벨라시티","59.9847","202605","10","26,400","-","20","개인","개인","2016","백간길 17","-","중개거래","강원 원주시","-"
"1452","강원특별자치도 춘천시 퇴계동","1240","1240","0000","이편한세상춘천한숲시티","74.6822","202605","10","47,500","-","12","개인","개인","2019","안마산로 133","-","중개거래","강원 춘천시","-"
"1453","강원특별자치도 원주시 지정면 가곡리","1473","1473","0000","이지더원어반포레","59.8867","202605","10","23,300","-","1","개인","법인","2024","조엄로 391","-","중개거래","강원 원주시","-"
"1454","강원특별자치도 강릉시 유천동","781","0781","0000","강릉유천유승한내들더퍼스트","96.3359","202605","10","60,000","-","4","개인","개인","2021","선수촌로 79-14","-","중개거래","강원 강릉시","-"
"1455","강원특별자치도 춘천시 온의동","591","0591","0000","춘천센트럴파크푸르지오","74.8802","202605","10","48,000","-","10","개인","개인","2021","스포츠타운길 501","-","중개거래","강원 춘천시","-"
"1456","강원특별자치도 춘천시 석사동","722-2","0722","0002","그랜드","74.8200","202605","09","20,650","-","7","개인","개인","1998","우석로101번길 20","-","중개거래","강원 춘천시","-"
"1457","강원특별자치도 춘천시 석사동","820","0820","0000","퇴계3주공","84.7900","202605","09","22,800","-","14","개인","개인","1999","퇴계로 220-19","-","중개거래","강원 춘천시","-"
"1458","강원특별자치도 평창군 진부면 송정리","2537","2537","0000","석미","54.7200","202605","09","10,000","-","15","개인","개인","1995","송정택지1길 35","-","중개거래","강원 평창군","-"
"1459","강원특별자치도 원주시 단구동","1589-4","1589","0004","성일","38.6850","202605","09","7,200","-","3","개인","개인","1998","단구로 418","-","중개거래","강원 원주시","-"
"1460","강원특별자치도 원주시 단구동","1517-1","1517","0001","대림","59.9030","202605","09","16,200","-","4","개인","개인","1997","남원로 524","-","중개거래","강원 원주시","-"
"1461","강원특별자치도 춘천시 우두동","1089","1089","0000","춘천우두이지더원시그니처","67.7744","202605","09","39,900","-","26","개인","개인","2021","우두1길 70","-","중개거래","강원 춘천시","-"
"1462","강원특별자치도 원주시 관설동","1713-2","1713","0002","청솔8차","59.8500","202605","09","12,300","-","14","개인","개인","2002","나비허리길 188","-","중개거래","강원 원주시","-"
"1463","강원특별자치도 강릉시 교동","1766","1766","0000","교동3주공","59.7400","202605","09","24,000","-","15","개인","개인","2002","교동광장로 138-12","-","중개거래","강원 강릉시","-"
"1464","강원특별자치도 강릉시 교동","18-16","0018","0016","교동대림","84.9800","202605","09","19,000","-","13","개인","개인","1997","수리골길17번길 21","-","중개거래","강원 강릉시","-"
"1465","강원특별자치도 춘천시 사농동","158","0158","0000","현대","96.2190","202605","09","23,500","-","15","개인","개인","2002","영서로 2920","-","중개거래","강원 춘천시","-"
"1466","강원특별자치도 원주시 반곡동","1822-11","1822","0011","원주혁신도시제일풍경채센텀포레","91.4007","202605","09","42,700","-","11","개인","개인","2023","배울로 154","20260514","중개거래","강원 원주시","-"
"1467","강원특별자치도 원주시 반곡동","1822-11","1822","0011","원주혁신도시제일풍경채센텀포레","91.4007","202605","09","42,700","-","11","개인","개인","2023","배울로 154","-","중개거래","강원 원주시","-"
"1468","강원특별자치도 원주시 반곡동","2042-4","2042","0004","푸른숨 휴브레스","84.9200","202605","09","25,800","-","4","개인","개인","2013","혁신로 92","-","중개거래","강원 원주시","-"
"1469","강원특별자치도 평창군 대관령면 횡계리","264-9","0264","0009","동보","32.6150","202605","09","4,000","2","9","개인","개인","1998","대관령마루길 50-24","-","직거래","-","26.05.26"
"1470","강원특별자치도 강릉시 초당동","143","0143","0000","우성","84.7700","202605","09","18,500","-","12","개인","개인","1997","연당길 67-15","-","중개거래","강원 강릉시","-"
"1471","강원특별자치도 원주시 단구동","1517-1","1517","0001","대림","59.9030","202605","09","16,200","-","4","개인","개인","1997","남원로 524","20260604","중개거래","강원 원주시","-"
"1472","강원특별자치도 원주시 소초면 장양리","816-2","0816","0002","영진4차","59.8600","202605","09","5,500","-","10","개인","개인","2006","장막2길 10","-","중개거래","강원 원주시","-"
"1473","강원특별자치도 원주시 일산동","365","0365","0000","두진하트리움시티","59.9091","202605","09","26,800","102동","25","개인","개인","2019","천사로 189","-","중개거래","강원 원주시","26.05.27"
"1474","강원특별자치도 강릉시 노암동","610","0610","0000","노암남산현대","59.8400","202605","09","14,000","104","14","개인","개인","1998","남부로125번길 11","-","중개거래","강원 강릉시","26.06.12"
"1475","강원특별자치도 강릉시 입암동","49","0049","0000","입암2주공","39.6900","202605","09","8,300","205","2","개인","개인","1990","강변로 508","-","중개거래","강원 강릉시","26.05.21"
"1476","강원특별자치도 삼척시 원당동","122-3","0122","0003","원당현대","59.8150","202605","09","10,300","102","11","개인","개인","1998","오십천로 301-30","-","중개거래","강원 삼척시","26.05.29"
"1477","강원특별자치도 춘천시 후평동","595","0595","0000","극동","59.8560","202605","09","13,900","-","18","개인","개인","1997","후석로 459","-","중개거래","강원 춘천시","-"
"1478","강원특별자치도 춘천시 후평동","481","0481","0000","주공5","39.3000","202605","09","9,500","-","1","개인","개인","1989","후만로 15","-","중개거래","강원 춘천시","-"
"1479","강원특별자치도 춘천시 퇴계동","1240","1240","0000","이편한세상춘천한숲시티","84.8462","202605","09","59,000","-","4","개인","개인","2019","안마산로 133","-","중개거래","강원 춘천시","-"
"1480","강원특별자치도 춘천시 퇴계동","1131","1131","0000","휴먼시아남춘천2단지","84.9700","202605","09","33,750","-","9","개인","개인","2010","퇴계로 128","-","중개거래","강원 춘천시","-"
"1481","강원특별자치도 춘천시 퇴계동","917","0917","0000","한진,한성","84.8600","202605","09","21,000","-","5","개인","개인","1995","행촌로 11","-","중개거래","강원 춘천시","-"
"1482","강원특별자치도 춘천시 퇴계동","983","0983","0000","퇴계2주공","49.6200","202605","09","16,300","-","10","개인","개인","1999","퇴계로 168","-","중개거래","강원 춘천시","-"
"1483","강원특별자치도 춘천시 퇴계동","945","0945","0000","금호2차","116.9400","202605","09","25,800","-","14","개인","개인","1993","안마산로 214","-","중개거래","강원 춘천시","-"
"1484","강원특별자치도 춘천시 퇴계동","1052","1052","0000","퇴계이안","84.9877","202605","09","33,000","-","20","개인","개인","2007","영서로 2169","-","중개거래","강원 춘천시","-"
"1485","강원특별자치도 춘천시 퇴계동","1097","1097","0000","휴먼시아남춘천1단지","121.9500","202605","09","48,500","-","12","개인","개인","2011","남춘천새길 11","-","중개거래","강원 춘천시","-"
"1486","강원특별자치도 춘천시 퇴계동","967","0967","0000","퇴계주공1차","49.7100","202605","09","15,500","-","2","개인","개인","2000","퇴계로 167","-","중개거래","강원 춘천시","-"
"1487","강원특별자치도 춘천시 효자동","63-12","0063","0012","낙원","83.1600","202605","09","8,650","가","5","개인","개인","1988","춘천로138번길 16","-","중개거래","강원 춘천시","26.06.01"
"1488","강원특별자치도 원주시 무실동","1645","1645","0000","무실주공3단지","59.9200","202605","09","18,500","311","19","개인","개인","2003","시청로 92","-","중개거래","강원 원주시","26.05.15"
"1489","강원특별자치도 강릉시 유천동","781","0781","0000","강릉유천유승한내들더퍼스트","84.2785","202605","09","61,000","-","6","개인","개인","2021","선수촌로 79-14","-","중개거래","강원 강릉시","-"
"1490","강원특별자치도 강릉시 유천동","778","0778","0000","엘에이치선수촌8단지","74.8800","202605","09","43,200","-","9","개인","개인","2018","선수촌로 113","-","중개거래","강원 강릉시","-"
"1491","강원특별자치도 강릉시 유천동","778","0778","0000","엘에이치선수촌8단지","74.8800","202605","09","41,700","807동","15","개인","개인","2018","선수촌로 113","-","중개거래","강원 강릉시","26.06.12"
"1492","강원특별자치도 강릉시 주문진읍 교항리","240-11","0240","0011","극동","63.1800","202605","09","14,000","2","14","개인","법인","1991","웃사다리4길 20","-","중개거래","강원 강릉시","26.05.15"
"1493","강원특별자치도 원주시 행구동","1815-1","1815","0001","행구금강아미움아파트","122.7400","202605","09","28,200","-","11","개인","개인","2007","행구로 140","-","중개거래","강원 원주시","-"
"1494","강원특별자치도 춘천시 동내면 거두리","1065","1065","0000","호반베르디움","84.8387","202605","09","33,250","-","8","개인","개인","2009","외솔길19번길 80-7","-","중개거래","강원 춘천시","-"
"1495","강원특별자치도 원주시 명륜동","710","0710","0000","행운","41.3000","202605","09","6,400","-","9","개인","개인","1992","예술관길 32","-","중개거래","강원 원주시","-"
"1496","강원특별자치도 원주시 명륜동","205-151","0205","0151","동현맨션","84.6500","202605","09","12,900","-","6","개인","개인","1989","남산로48번길 50","-","중개거래","강원 원주시","-"
"1497","강원특별자치도 원주시 태장동","128-9","0128","0009","성호2차샤인힐즈","75.4080","202605","09","15,800","-","8","개인","개인","2004","현충로58번길 71","-","중개거래","강원 원주시","-"
"1498","강원특별자치도 원주시 태장동","549","0549","0000","상록","46.8650","202605","09","5,000","101","5","개인","개인","1989","흥양로102번길 18","-","중개거래","강원 원주시","26.05.26"
"1499","강원특별자치도 원주시 지정면 가곡리","1468","1468","0000","이지더원더그레이스아파트","84.9709","202605","09","33,500","-","21","개인","개인","2020","신지정로 255","-","중개거래","강원 원주시","-"
"1500","강원특별자치도 원주시 지정면 가곡리","1464","1464","0000","호반베르디움더리버","84.9035","202605","09","31,500","-","26","개인","개인","2019","신지정로 265","-","중개거래","강원 원주시","-"
"1501","강원특별자치도 원주시 지정면 가곡리","1468","1468","0000","이지더원더그레이스아파트","84.9709","202605","09","30,000","-","27","개인","개인","2020","신지정로 255","-","중개거래","강원 원주시","-"
"1502","강원특별자치도 원주시 지정면 가곡리","1525","1525","0000","원주기업도시8단지호반베르디움","59.9469","202605","09","20,800","-","3","개인","개인","2018","가곡로 120","-","중개거래","강원 원주시","-"
"1503","강원특별자치도 원주시 지정면 가곡리","1464","1464","0000","호반베르디움더리버","84.9035","202605","09","31,000","-","12","개인","개인","2019","신지정로 265","-","중개거래","강원 원주시","-"
"1504","강원특별자치도 원주시 태장동","682","0682","0000","현대","84.4820","202605","09","10,000","103","5","개인","개인","1995","현충로58번길 29","-","중개거래","강원 원주시","26.06.01"
"1505","강원특별자치도 원주시 태장동","580","0580","0000","금광포란재1단지","59.9835","202605","09","12,000","101","5","개인","개인","2006","포란재로 36","-","중개거래","강원 원주시","26.06.12"
"1506","강원특별자치도 영월군 영월읍 영흥리","931","0931","0000","영월LH천년나무","59.9400","202605","09","25,500","-","8","개인","개인","2016","제방안길 16","-","직거래","-","-"
"1507","강원특별자치도 원주시 단구동","1589-4","1589","0004","성일","59.5500","202605","09","13,800","-","13","개인","개인","1998","단구로 418","-","중개거래","강원 원주시","-"
"1508","강원특별자치도 춘천시 석사동","893","0893","0000","석사동현진에버빌1차","84.9210","202605","09","32,500","-","12","개인","개인","2004","지석로 97","-","중개거래","강원 춘천시","-"
"1509","강원특별자치도 원주시 단구동","1517-1","1517","0001","대림","59.9030","202605","09","16,200","-","13","개인","개인","1997","남원로 524","-","중개거래","강원 원주시","-"
"1510","강원특별자치도 강릉시 포남동","1117","1117","0000","강릉역동도센트리움","48.3640","202605","08","24,000","-","5","개인","개인","2023","강릉대로 337-5","20260508","직거래","-","-"
"1511","강원특별자치도 춘천시 퇴계동","1015","1015","0000","퇴계주공6차","59.8300","202605","08","19,000","605","4","개인","개인","2002","지석로 64","-","직거래","-","26.05.12"
"1512","강원특별자치도 춘천시 퇴계동","1031","1031","0000","뜨란채","84.9400","202605","08","25,500","-","10","개인","개인","2006","승지골길16번길 47","-","중개거래","강원 춘천시","-"
"1513","강원특별자치도 춘천시 퇴계동","1240","1240","0000","이편한세상춘천한숲시티","84.8265","202605","08","54,800","-","11","개인","개인","2019","안마산로 133","-","중개거래","강원 춘천시","-"
"1514","강원특별자치도 춘천시 퇴계동","1031","1031","0000","뜨란채","84.9400","202605","08","28,000","-","12","개인","개인","2006","승지골길16번길 47","-","중개거래","강원 춘천시","-"
"1515","강원특별자치도 춘천시 퇴계동","1015","1015","0000","퇴계주공6차","59.9200","202605","08","21,600","-","15","개인","개인","2002","지석로 64","-","중개거래","강원 춘천시","-"
"1516","강원특별자치도 춘천시 퇴계동","916","0916","0000","퇴계현대2차","59.7600","202605","08","18,000","-","14","개인","개인","1994","행촌로 14","-","중개거래","강원 춘천시","-"
"1517","강원특별자치도 동해시 쇄운동","1100","1100","0000","아름다운아침","60.0000","202605","08","8,600","-","11","개인","개인","2012","효자로 572-1","-","중개거래","강원 동해시","-"
"1518","강원특별자치도 춘천시 사농동","158","0158","0000","현대","68.3660","202605","08","18,600","103","5","개인","개인","2002","영서로 2920","-","중개거래","강원 춘천시","26.06.10"
"1519","강원특별자치도 춘천시 근화동","279-8","0279","0008","신성미소지움","111.7200","202605","08","42,300","108","6","개인","개인","2007","근화길15번길 26","-","직거래","-","26.05.08"
"1520","강원특별자치도 태백시 황지동","662","0662","0000","태백황지청솔","38.3650","202605","08","4,000","102","11","개인","개인","2001","청솔길 8","-","중개거래","강원 태백시","26.05.11"
"1521","강원특별자치도 원주시 단구동","1467","1467","0000","대흥","57.4800","202605","08","8,000","102","1","개인","개인","1994","단구초교길 11","-","직거래","-","26.05.18"
"1522","강원특별자치도 홍천군 홍천읍 희망리","369","0369","0000","안정스위트타워","71.8780","202605","08","23,000","안정스위트타워","8","개인","개인","2012","홍천로 321","-","중개거래","강원 홍천군","26.06.04"
"1523","강원특별자치도 속초시 교동","923","0923","0000","삼환","54.5800","202605","08","9,700","105","5","개인","개인","1994","밤골3길 39","-","중개거래","강원 속초시","26.05.28"
"1524","강원특별자치도 춘천시 칠전동","585-1","0585","0001","칠전2차대우","84.9508","202605","08","24,300","-","15","개인","개인","2002","칠전서길 15-2","-","중개거래","강원 춘천시","-"
"1525","강원특별자치도 원주시 관설동","1713-2","1713","0002","청솔8차","59.8500","202605","08","11,600","803","12","개인","개인","2002","나비허리길 188","-","중개거래","강원 원주시","26.05.22"
"1526","강원특별자치도 원주시 봉산동","1203-1","1203","0001","아포리배말타운","84.5160","202605","08","22,300","103","14","개인","개인","2004","치악로 1883","-","중개거래","강원 원주시","26.05.21"
"1527","강원특별자치도 동해시 천곡동","91-2","0091","0002","롯데","84.8100","202605","08","16,800","103","7","개인","개인","1996","감추7길 22-11","-","직거래","-","26.05.27"
"1528","강원특별자치도 동해시 천곡동","1004-1","1004","0001","시영3차","49.9400","202605","08","7,750","나","2","개인","개인","1994","동굴로 26","-","중개거래","강원 동해시","26.05.29"
"1529","강원특별자치도 동해시 천곡동","794","0794","0000","한양2차","72.7100","202605","08","11,750","26","7","개인","개인","1991","천곡로 15","-","중개거래","강원 동해시","26.06.15"
"1530","강원특별자치도 원주시 문막읍 동화리","1534-1","1534","0001","성우아파트","38.1400","202605","08","3,100","102","4","개인","개인","1992","왕건로 99","-","중개거래","강원 원주시","26.05.18"
"1531","강원특별자치도 원주시 반곡동","2047-5","2047","0005","중흥에스-클래스프라디움","84.9937","202605","08","37,800","-","15","개인","개인","2016","배울로 24","-","중개거래","강원 원주시","-"
"1532","강원특별자치도 동해시 평릉동","456","0456","0000","코아루디오션","71.0434","202605","08","27,700","-","12","개인","개인","2014","평원로 100","-","중개거래","강원 동해시","-"
"1533","강원특별자치도 고성군 토성면 봉포리","384","0384","0000","고성봉포코아루오션비치","84.6702","202605","08","30,000","105동","12","개인","개인","2021","학사촌길 91-7","-","직거래","-","26.06.08"
"1534","강원특별자치도 춘천시 우두동","1085","1085","0000","춘천파크에뷰","74.9900","202605","08","33,100","-","8","개인","개인","2020","우두1길 129","-","중개거래","강원 춘천시","-"
"1535","강원특별자치도 인제군 기린면 현리","848","0848","0000","한백내린천아파트","84.3960","202605","08","17,000","101","5","개인","개인","2004","덕다리길 1-11","-","직거래","-","26.05.11"
"1536","강원특별자치도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","84.9200","202605","08","15,800","-","1","개인","개인","1998","남천마루2길 6","-","중개거래","강원 고성군","-"
"1537","강원특별자치도 속초시 교동","984","0984","0000","석미모닝파크","73.1000","202605","08","24,000","-","2","개인","개인","2005","수복로 12","-","중개거래","강원 속초시","-"
"1538","강원특별자치도 동해시 동회동","457","0457","0000","북삼2차웰메이드타운","75.5869","202605","08","30,000","102동","8","개인","개인","2019","효자로 636-2","-","직거래","-","26.06.10"
"1539","강원특별자치도 원주시 명륜동","856","0856","0000","더샵원주센트럴파크2단지","84.9836","202605","08","45,700","-","13","개인","개인","2021","서원대로 290","-","중개거래","강원 원주시, 서울 강북구","-"
"1540","강원특별자치도 원주시 명륜동","847-2","0847","0002","현진에버빌3차","85.1070","202605","08","21,000","-","8","개인","개인","2004","남원로 443","-","중개거래","강원 원주시","-"
"1541","강원특별자치도 동해시 묵호진동","1-83","0001","0083","삼본임대","40.9650","202605","08","9,500","-","6","개인","개인","1996","해맞이길 231","-","중개거래","강원 동해시","-"
"1542","강원특별자치도 평창군 대관령면 횡계리","264-9","0264","0009","동보","26.7950","202605","08","3,450","3","12","개인","법인","1998","대관령마루길 50-24","-","중개거래","강원 평창군","26.05.13"
"1543","강원특별자치도 평창군 대관령면 횡계리","264-9","0264","0009","동보","26.7950","202605","08","3,450","-","12","개인","법인","1998","대관령마루길 50-24","20260511","중개거래","강원 평창군","-"
"1544","강원특별자치도 영월군 영월읍 영흥리","1137","1137","0000","영월코아루에듀타운","69.4673","202605","08","24,300","-","20","개인","개인","2021","봉래산로 114","-","중개거래","강원 영월군","-"
"1545","강원특별자치도 춘천시 석사동","822","0822","0000","퇴계주공4","59.9900","202605","08","18,500","403","4","개인","개인","1998","퇴계로 242","-","중개거래","강원 춘천시","26.06.12"
"1546","강원특별자치도 원주시 지정면 가곡리","1468","1468","0000","이지더원더그레이스아파트","59.9924","202605","08","20,000","-","5","개인","개인","2020","신지정로 255","-","중개거래","강원 원주시","-"
"1547","강원특별자치도 삼척시 교동","793","0793","0000","e편한세상삼척교동","84.6585","202605","08","35,000","105동","9","법인","개인","2018","하실길 72","-","중개거래","강원 삼척시","26.05.15"
"1548","강원특별자치도 정선군 정선읍 북실리","628","0628","0000","아리랑","46.8000","202605","08","5,200","3동(B단지 가동)","1","개인","개인","1989","병방치길 7","-","직거래","-","26.05.08"
"1549","강원특별자치도 정선군 정선읍 북실리","746-6","0746","0006","미소빌","59.6600","202605","08","12,000","-","2","개인","개인","1997","정선로 1245-6","-","직거래","-","26.05.11"
"1550","강원특별자치도 삼척시 갈천동","227","0227","0000","트루엘시그니처","74.9700","202605","08","33,000","-","17","개인","개인","2021","동해대로 4360","-","중개거래","강원 삼척시","-"
"1551","강원특별자치도 춘천시 후평동","910","0910","0000","춘천일성트루엘더퍼스트","68.9890","202605","08","35,000","-","10","개인","개인","2018","백령로 215","-","중개거래","강원 춘천시","-"
"1552","강원특별자치도 원주시 지정면 가곡리","1468","1468","0000","이지더원더그레이스아파트","59.9924","202605","08","20,000","-","5","개인","개인","2020","신지정로 255","20260612","중개거래","강원 원주시","-"
"1553","강원특별자치도 원주시 지정면 가곡리","1453","1453","0000","EG-the1아파트","59.9473","202605","08","16,500","-","1","개인","개인","2019","신지정로 325","-","중개거래","강원 원주시","-"
"1554","강원특별자치도 삼척시 정상동","473","0473","0000","현진에버빌","80.4290","202605","08","22,700","-","11","개인","개인","2005","정상로 35","-","중개거래","강원 삼척시","-"
"1555","강원특별자치도 양양군 양양읍 내곡리","263","0263","0000","한양수자인","76.8487","202605","08","28,400","107","19","개인","개인","2020","한고개길 31-46","-","직거래","-","26.06.05"
"1556","강원특별자치도 원주시 문막읍 건등리","1741-1","1741","0001","극동스타클래스","84.9470","202605","08","21,200","-","13","개인","개인","2008","건등로 67","-","중개거래","강원 원주시","-"
