"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1404","대구광역시 동구 각산동","905","0905","0000","각산태영데시앙","84.9898","202605","22","26,800","-","1","개인","개인","2009","반야월북로 123","-","중개거래","대구 동구","-"
"1405","대구광역시 수성구 두산동","105","0105","0000","대우트럼프월드수성","98.9300","202605","22","60,000","-","11","개인","개인","2007","동대구로 59","-","중개거래","대구 수성구","-"
"1406","대구광역시 수성구 두산동","789","0789","0000","수성화성파크드림","119.2200","202605","22","50,000","104","17","개인","개인","2009","용학로28길 8","-","직거래","-","26.06.09"
"1407","대구광역시 수성구 두산동","113","0113","0000","수성SK리더스뷰","154.7158","202605","22","149,000","-","21","개인","개인","2010","동대구로 95","-","중개거래","대구 수성구","-"
"1408","대구광역시 수성구 황금동","365","0365","0000","캐슬골드파크5단지","84.9700","202605","22","51,500","-","16","개인","개인","2006","청수로 214","-","중개거래","대구 수성구","-"
"1409","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","13,385","105동","2","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1410","대구광역시 중구 남산동","3016","3016","0000","e편한세상남산","84.8603","202605","22","66,000","-","11","개인","개인","2020","달구벌대로 2020","-","중개거래","대구 중구","-"
"1411","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","15,407","105동","16","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1412","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","15,204","105동","13","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1413","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","14,294","105동","4","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1414","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","15,407","105동","16","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1415","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","13,385","105동","2","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1416","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","13,385","105동","2","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1417","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","14,294","105동","4","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1418","대구광역시 북구 구암동","655-4","0655","0004","칠곡미래타운","84.9900","202605","22","17,000","103","15","개인","개인","1995","팔거천동로 52","-","중개거래","대구 북구","26.06.02"
"1419","대구광역시 수성구 지산동","1275","1275","0000","지산한라타운","59.8500","202605","22","18,000","-","3","개인","개인","1991","지범로22길 9","-","중개거래","대구 수성구","-"
"1420","대구광역시 북구 서변동","1795","1795","0000","동서변월드메르디앙","105.0900","202605","22","29,000","-","15","개인","개인","2005","서변로 26","-","중개거래","대구 북구","-"
"1421","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","15,407","105동","16","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1422","대구광역시 수성구 중동","650","0650","0000","수성골드클래스더센텀","84.9740","202605","22","60,700","-","19","개인","개인","2021","수성로 185","-","중개거래","대구 수성구","-"
"1423","대구광역시 수성구 중동","650","0650","0000","수성골드클래스더센텀","84.9740","202605","22","60,700","-","19","개인","개인","2021","수성로 185","20260603","중개거래","대구 수성구","-"
"1424","대구광역시 수성구 중동","650","0650","0000","수성골드클래스더센텀","84.9740","202605","22","58,500","-","13","개인","개인","2021","수성로 185","-","중개거래","대구 수성구","-"
"1425","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","14,294","105동","4","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1426","대구광역시 북구 매천동","750","0750","0000","한신더휴웨스턴팰리스","69.9802","202605","22","38,900","-","15","개인","개인","2019","매전로4길 32","-","중개거래","대구 북구","-"
"1427","대구광역시 달서구 파호동","89","0089","0000","삼성명가타운","104.4600","202605","22","30,200","-","9","개인","개인","2000","호산로 125","-","중개거래","대구 달서구","-"
"1428","대구광역시 남구 봉덕동","862","0862","0000","강변코오롱하늘채","84.9930","202605","22","30,900","-","3","개인","개인","2008","봉덕로 134","-","중개거래","대구 남구","-"
"1429","대구광역시 동구 신서동","755","0755","0000","신서동롯데캐슬레전드","117.7616","202605","22","37,300","-","21","개인","개인","2007","안심로73길 22","-","중개거래","대구 동구","-"
"1430","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","14,699","105동","7","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1431","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","15,407","105동","16","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1432","대구광역시 수성구 수성동4가","1090-8","1090","0008","수성하이츠","22.7180","202605","22","10,000","103","21","개인","개인","2000","수성로 393","-","직거래","-","26.05.26"
"1433","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","14,901","105동","10","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1434","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","14,699","105동","7","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1435","대구광역시 북구 팔달동","52","0052","0000","두산청구","134.6450","202605","22","24,500","-","6","개인","개인","1999","매천로2길 19","-","중개거래","대구 북구","-"
"1436","대구광역시 수성구 황금동","99-1","0099","0001","태왕아너스","183.0307","202605","22","200,000","-","3","개인","개인","2004","청호로 345","-","중개거래","대구 수성구","-"
"1437","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","38.5485","202605","22","14,901","105동","10","법인","법인","2025","이천로19길 16","-","직거래","-","26.05.29"
"1438","대구광역시 달서구 감삼동","461","0461","0000","월드마크웨스트엔드","175.5500","202605","22","123,500","-","21","개인","개인","2010","와룡로 169","-","중개거래","대구 달서구","-"
"1439","대구광역시 남구 봉덕동","1657","1657","0000","봉덕2차화성파크드림","84.9567","202605","22","45,000","-","1","개인","개인","2022","대덕로 161","-","중개거래","대구 남구","-"
"1440","대구광역시 서구 평리동","1680","1680","0000","평리푸르지오","84.9203","202605","22","31,000","-","7","개인","개인","2011","국채보상로50길 20","-","중개거래","대구 서구","-"
"1441","대구광역시 서구 평리동","1680","1680","0000","평리푸르지오","84.9203","202605","22","31,000","-","7","개인","개인","2011","국채보상로50길 20","20260604","중개거래","대구 서구","-"
"1442","대구광역시 달성군 다사읍 죽곡리","814","0814","0000","대실역태왕아너스","59.9880","202605","22","35,500","-","9","개인","개인","2017","대실역남로 11","-","중개거래","대구 북구","-"
"1443","대구광역시 달성군 유가읍 봉리","625","0625","0000","제일풍경채센트럴","84.9828","202605","22","34,800","-","19","개인","개인","2016","테크노대로 165","-","중개거래","대구 달성군","-"
"1444","대구광역시 달성군 다사읍 세천리","133","0133","0000","해피리버","81.7500","202605","22","12,000","-","2","개인","개인","2014","세천북로7길 14-5","-","중개거래","대구 달성군","-"
"1445","대구광역시 달서구 월성동","777-2","0777","0002","월성월드메르디앙","84.7153","202605","22","48,000","-","10","개인","개인","2009","조암로6길 19","-","중개거래","대구 달서구","-"
"1446","대구광역시 달서구 유천동","597","0597","0000","진천역AK그랑폴리스","114.5513","202605","22","55,800","-","17","개인","개인","2013","월배로11길 33","-","중개거래","대구 달서구","-"
"1447","대구광역시 달성군 다사읍 매곡리","719-1","0719","0001","강창우방타운","59.9000","202605","22","12,000","-","6","개인","개인","1997","달구벌대로 770","-","중개거래","대구 달성군","-"
"1448","대구광역시 달서구 진천동","78-1","0078","0001","진천월성위너파크","84.1530","202605","22","23,000","-","4","개인","개인","2003","진천로16길 85","-","중개거래","대구 달서구","-"
"1449","대구광역시 달서구 월성동","120","0120","0000","월성푸르지오","77.7287","202605","22","38,200","-","5","개인","개인","2008","조암로6길 20","-","중개거래","대구 달서구","-"
"1450","대구광역시 달서구 상인동","821","0821","0000","월촌화성타운","85.0000","202605","22","21,900","-","1","개인","개인","2000","송현로7길 41","-","중개거래","대구 달서구","-"
"1451","대구광역시 달서구 도원동","1443","1443","0000","강산타운","134.6300","202605","22","25,000","414","3","개인","개인","1997","도원로 45","-","직거래","-","26.05.27"
"1452","대구광역시 달성군 유가읍 봉리","625","0625","0000","제일풍경채센트럴","63.4314","202605","22","23,700","-","15","개인","개인","2016","테크노대로 165","-","중개거래","대구 달성군","-"
"1453","대구광역시 달서구 호산동","350","0350","0000","삼성한국형","84.9700","202605","22","24,500","-","12","개인","개인","1999","호산로 126","-","중개거래","대구 달서구","-"
"1454","대구광역시 달서구 월성동","1863","1863","0000","월성협성휴포레","84.9664","202605","22","47,800","-","3","개인","개인","2016","조암로10길 11","-","중개거래","대구 달서구","-"
"1455","대구광역시 달성군 유가읍 봉리","660","0660","0000","예미지더센트럴","107.8488","202605","21","52,200","-","9","개인","개인","2023","테크노북로 260","-","중개거래","대구 달성군","-"
"1456","대구광역시 달성군 유가읍 봉리","660","0660","0000","예미지더센트럴","99.9052","202605","21","49,000","-","24","개인","개인","2023","테크노북로 260","-","중개거래","대구 달성군","-"
"1457","대구광역시 달성군 유가읍 봉리","621","0621","0000","우미린더포레스트","75.5790","202605","21","22,800","-","3","개인","개인","2015","테크노북로9길 16","-","중개거래","대구 달성군","-"
"1458","대구광역시 달성군 옥포읍 교항리","2892","2892","0000","옥포이진캐스빌8단지","74.9979","202605","21","21,700","-","12","개인","개인","2017","비슬로 2001","-","중개거래","대구 달성군","-"
"1459","대구광역시 달서구 상인동","1517","1517","0000","상인영남화성타운","59.9400","202605","21","16,550","-","4","개인","개인","1993","상인서로 76","-","중개거래","대구 달서구","-"
"1460","대구광역시 달서구 대곡동","1012","1012","0000","삼성래미안1","84.9500","202605","21","28,500","-","14","개인","개인","2000","상화로8길 23","-","중개거래","대구 달서구","-"
"1461","대구광역시 달서구 유천동","597","0597","0000","진천역AK그랑폴리스","114.5513","202605","21","51,800","-","9","개인","개인","2013","월배로11길 33","-","중개거래","대구 달서구","-"
"1462","대구광역시 달서구 월성동","536","0536","0000","월성e-편한세상","128.7005","202605","21","67,000","-","2","개인","개인","2009","조암남로 10","-","중개거래","대구 달서구","-"
"1463","대구광역시 달서구 대곡동","1034","1034","0000","대곡역화성파크드림위드","84.9286","202605","21","37,500","-","4","개인","개인","2012","비슬로 2734","-","중개거래","대구 달서구","-"
"1464","대구광역시 달성군 현풍읍 중리","485","0485","0000","대구테크노폴리스일동미라주더파크","84.9374","202605","21","25,700","105동","16","개인","개인","2017","테크노북로2길 9","-","중개거래","경남 창원시 마산합포구","26.05.27"
"1465","대구광역시 달서구 본동","616","0616","0000","월성주공5","44.9400","202605","21","6,800","-","15","개인","개인","1992","구마로12길 89","-","중개거래","대구 달서구","-"
"1466","대구광역시 달성군 다사읍 죽곡리","822","0822","0000","죽곡푸르지오2단지","84.8617","202605","21","44,900","-","15","개인","개인","2012","대실역남로 93","-","중개거래","대구 달성군","-"
"1467","대구광역시 달서구 도원동","1444","1444","0000","미리샘마을","84.9300","202605","21","20,300","-","16","개인","개인","1998","한실로 134","-","중개거래","대구 달서구","-"
"1468","대구광역시 달서구 상인동","1517","1517","0000","상인영남화성타운","84.9900","202605","21","27,900","-","4","개인","개인","1993","상인서로 76","-","중개거래","대구 달서구","-"
"1469","대구광역시 달성군 다사읍 매곡리","1552","1552","0000","죽곡푸르지오1단지","84.6141","202605","21","42,000","-","19","개인","개인","2011","대실역북로 16","-","중개거래","대구 달성군","-"
"1470","대구광역시 수성구 범어동","2240","2240","0000","e편한세상범어","84.7910","202605","21","73,000","-","12","개인","개인","2015","들안로78길 45","-","중개거래","대구 수성구","-"
"1471","대구광역시 동구 지묘동","1386","1386","0000","LH뉴웰시티","59.9900","202605","21","25,000","-","11","개인","개인","2021","동화천로77길 30","-","중개거래","대구 동구","-"
"1472","대구광역시 수성구 신매동","100","0100","0000","시지3태왕하이츠","85.0000","202605","21","33,400","-","12","개인","개인","2001","욱수천로 77","-","중개거래","경북 경산시","-"
"1473","대구광역시 서구 평리동","1711","1711","0000","서대구역화성파크드림","74.8982","202605","21","41,900","-","4","개인","개인","2023","서대구로29길 30","-","중개거래","대구 서구","-"
"1474","대구광역시 북구 매천동","750","0750","0000","한신더휴웨스턴팰리스","69.9802","202605","21","38,450","-","28","개인","개인","2019","매전로4길 32","-","중개거래","대구 북구","-"
"1475","대구광역시 동구 괴전동","652","0652","0000","안심역우방아이유쉘","84.6600","202605","21","30,500","-","4","개인","개인","2016","금강로21길 10","-","중개거래","대구 동구","-"
"1476","대구광역시 서구 내당동","308-11","0308","0011","삼익뉴타운","46.2100","202605","21","10,500","105","3","개인","개인","1980","평리로 236","-","직거래","-","26.06.08"
"1477","대구광역시 수성구 두산동","113","0113","0000","수성SK리더스뷰","154.3168","202605","21","135,000","-","45","개인","개인","2010","동대구로 95","-","중개거래","대구 수성구","-"
"1478","대구광역시 북구 매천동","750","0750","0000","한신더휴웨스턴팰리스","84.8281","202605","21","42,800","-","20","개인","개인","2019","매전로4길 32","-","중개거래","대구 북구, 대구 서구","-"
"1479","대구광역시 북구 사수동","784","0784","0000","이편한세상대구금호","84.9200","202605","21","28,500","-","11","개인","개인","2017","내곡로 49","-","중개거래","대구 북구","-"
"1480","대구광역시 중구 동인동3가","192","0192","0000","삼익맨션","125.1600","202605","21","30,000","-","2","개인","개인","1977","동덕로38길 100","-","직거래","-","-"
"1481","대구광역시 북구 칠성동2가","302-105","0302","0105","대구역서원프레시빌","49.5131","202605","21","18,000","-","16","개인","개인","2017","칠성남로 176","-","중개거래","대구 북구","-"
"1482","대구광역시 중구 대신동","2106","2106","0000","대신센트럴자이","59.9566","202605","21","42,400","-","14","개인","개인","2015","달구벌대로 1955","-","중개거래","대구 남구","-"
"1483","대구광역시 달서구 감삼동","582-5","0582","0005","죽전역화성파크드림","84.9731","202605","21","53,500","-","32","개인","개인","2022","달구벌대로304길 60","-","중개거래","대구 달서구","-"
"1484","대구광역시 남구 봉덕동","1663","1663","0000","힐스테이트앞산센트럴","59.9200","202605","21","36,800","101","8","개인","개인","2024","대덕로 162","-","중개거래","대구 남구, 대구 중구","26.06.15"
"1485","대구광역시 수성구 황금동","986","0986","0000","힐스테이트황금엘포레","84.9652","202605","21","97,900","-","13","개인","개인","2022","청솔로 16","-","중개거래","대구 수성구","-"
"1486","대구광역시 수성구 사월동","500","0500","0000","시지대성유니드","97.1859","202605","21","30,500","-","13","개인","개인","2007","달구벌대로669길 80","-","중개거래","대구 수성구","-"
"1487","대구광역시 수성구 범어동","341","0341","0000","범어목련","52.8600","202605","21","53,440","-","1","법인","개인","1987","청호로 340","-","직거래","-","-"
"1488","대구광역시 수성구 범물동","697-1","0697","0001","보성송정타운","59.9600","202605","21","16,800","102","19","개인","개인","1995","지범로46길 43","-","중개거래","대구 수성구","26.06.04"
"1489","대구광역시 동구 지묘동","1386","1386","0000","LH뉴웰시티","59.9900","202605","21","24,000","-","17","개인","개인","2021","동화천로77길 30","-","중개거래","대구 동구","-"
"1490","대구광역시 서구 평리동","1523-3","1523","0003","명지미래힐","84.0730","202605","21","20,000","-","4","개인","개인","2003","서대구로 147","-","직거래","-","26.05.21"
"1491","대구광역시 북구 고성동1가","260","0260","0000","대구역오페라W","84.9114","202605","21","58,000","-","9","개인","개인","2023","칠성남로 50","-","중개거래","대구 북구, 대구 수성구","-"
"1492","대구광역시 동구 각산동","1054","1054","0000","대구혁신엘에이치4단지","59.7500","202605","21","18,800","-","10","개인","개인","2017","경안로 956","-","중개거래","대구 동구","-"
"1493","대구광역시 동구 신암동","1881","1881","0000","동대구더센트로데시앙","84.9353","202605","21","64,700","-","16","개인","개인","2023","신암로20길 63","-","중개거래","대구 동구","-"
"1494","대구광역시 북구 노원동3가","1227","1227","0000","대구노원한신더휴","74.9500","202605","21","34,500","-","11","개인","개인","2017","노원로10길 40","-","중개거래","대구 북구","-"
"1495","대구광역시 수성구 수성동4가","1090-6","1090","0006","수성보성","59.9700","202605","21","29,000","-","7","개인","개인","1996","수성로 412","-","중개거래","대구 수성구","-"
"1496","대구광역시 동구 신천동","551-23","0551","0023","신천가람타운","59.9100","202605","21","18,100","-","8","개인","개인","1997","신암로16길 17","-","중개거래","대구 동구","-"
"1497","대구광역시 북구 복현동","423","0423","0000","동진","53.6400","202605","21","8,500","A","2","개인","개인","1981","동북로50길 10","-","직거래","-","26.06.05"
"1498","대구광역시 서구 평리동","632-9","0632","0009","서대구KTX영무예다음","84.4481","202605","21","41,800","-","10","개인","개인","2023","당산로 446","-","중개거래","대구 서구","-"
"1499","대구광역시 동구 신천동","101-4","0101","0004","오성파크2차","84.2613","202605","21","25,000","-","18","개인","개인","2017","장등로 46","-","중개거래","대구 동구","-"
"1500","대구광역시 달서구 본리동","352-4","0352","0004","유림노르웨이아침","119.5330","202605","21","31,000","-","20","개인","개인","2008","구마로 97","-","중개거래","대구 달서구","-"
"1501","대구광역시 북구 태전동","169-2","0169","0002","우방타운","134.7300","202605","21","21,000","-","11","개인","개인","1992","매천로 220","-","중개거래","대구 북구","-"
"1502","대구광역시 북구 구암동","695","0695","0000","칠곡한라타운2","59.9400","202605","21","14,000","-","6","개인","개인","1995","구암로 170","-","중개거래","대구 북구","-"
"1503","대구광역시 수성구 지산동","1200","1200","0000","목련","49.2300","202605","21","18,500","-","1","개인","개인","1986","용학로42길 13","-","중개거래","대구 수성구","-"
"1504","대구광역시 수성구 지산동","1269-1","1269","0001","서한청산맨션","126.7800","202605","21","33,400","-","1","개인","개인","1991","지범로21길 15","-","중개거래","대구 수성구","-"
"1505","대구광역시 북구 태전동","608-5","0608","0005","삼성","59.7600","202605","21","11,400","-","7","개인","개인","1994","칠곡중앙대로52길 20","-","중개거래","대구 북구","-"
"1506","대구광역시 중구 동산동","916","0916","0000","청라언덕역서한포레스트","84.8493","202605","21","64,000","-","18","개인","개인","2022","달구벌대로 2021","-","중개거래","대구 중구","-"
"1507","대구광역시 남구 이천동","1189","1189","0000","교대역푸르지오트레힐즈","84.9946","202605","21","56,700","-","6","개인","개인","2025","이천로19길 16","-","중개거래","대구 남구","-"
"1508","대구광역시 수성구 범어동","2236","2236","0000","범어풀비체","84.9959","202605","21","98,500","-","11","개인","개인","2013","범어로 61","-","중개거래","대구 수성구","-"
"1509","대구광역시 동구 봉무동","1530","1530","0000","대구이시아폴리스더샵3차","84.9400","202605","21","35,800","-","13","개인","개인","2013","팔공로51길 10","-","중개거래","대구 동구","-"
"1510","대구광역시 달서구 감삼동","521","0521","0000","우방드림시티","59.9880","202605","21","26,000","-","7","개인","개인","2003","장기로 242","-","중개거래","대구 남구, 대구 달서구","-"
"1511","대구광역시 서구 내당동","2346","2346","0000","e편한세상두류역","74.9916","202605","21","58,900","-","16","개인","개인","2022","달구벌대로361길 41","-","중개거래","대구 서구","-"
"1512","대구광역시 중구 태평로2가","41","0041","0000","힐스테이트대구역","84.9324","202605","21","79,000","-","20","개인","개인","2023","태평로28길 13","-","중개거래","대구 중구","-"
"1513","대구광역시 서구 내당동","308-11","0308","0011","삼익뉴타운","46.2100","202605","21","9,000","105","5","개인","개인","1980","평리로 236","-","직거래","-","26.05.26"
"1514","대구광역시 동구 효목동","1331","1331","0000","동대구푸르지오브리센트","78.2062","202605","20","50,300","-","3","개인","개인","2024","효목로5길 55","-","중개거래","대구 동구","-"
"1515","대구광역시 남구 봉덕동","1652","1652","0000","앞산비스타동원","59.9951","202605","20","35,500","-","5","개인","개인","2021","신촌길 57","-","중개거래","대구 남구","-"
"1516","대구광역시 남구 봉덕동","1071","1071","0000","효성타운1차","226.8550","202605","20","80,000","110","8","개인","개인","1988","효성중앙길 37","-","직거래","-","26.05.29"
"1517","대구광역시 북구 산격동","491","0491","0000","럭키로얄","72.0600","202605","20","15,000","2","1","개인","개인","1984","동북로37길 14-19","-","중개거래","대구 북구","26.06.10"
"1518","대구광역시 북구 산격동","481-52","0481","0052","수정","61.9900","202605","20","14,700","1","1","개인","개인","1983","대불로5길 16","-","직거래","-","26.05.20"
"1519","대구광역시 달서구 용산동","416-5","0416","0005","성서청구타운","84.9650","202605","20","22,000","-","16","개인","개인","1997","성지로 75","-","중개거래","대구 달서구","-"
"1520","대구광역시 달서구 이곡동","1304-1","1304","0001","성서2동서화성","84.9800","202605","20","26,200","-","10","개인","개인","1997","이곡공원로 33","-","중개거래","대구 달서구","-"
"1521","대구광역시 남구 이천동","551-1","0551","0001","이천뜨란채2단지","84.8400","202605","20","28,400","-","13","개인","개인","2002","희망로 57","-","중개거래","대구 남구","-"
"1522","대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.4900","202605","20","9,400","-","11","개인","개인","1992","검단로 115","-","중개거래","대구 북구","-"
"1523","대구광역시 북구 노원동3가","1227","1227","0000","대구노원한신더휴","39.9300","202605","20","14,100","-","4","개인","공공기관","2017","노원로10길 40","-","직거래","-","-"
"1524","대구광역시 북구 서변동","1724","1724","0000","서변청아람","59.9476","202605","20","14,500","-","6","개인","개인","2003","호국로57길 20","-","중개거래","대구 북구","-"
"1525","대구광역시 북구 침산동","1761","1761","0000","침산화성파크드림","84.9716","202605","20","53,000","-","21","개인","개인","2017","성북로 70","-","중개거래","대구 북구","-"
"1526","대구광역시 북구 침산동","368-1","0368","0001","침산동서","39.8700","202605","20","13,700","101","3","개인","개인","1997","침산남로 116","-","중개거래","대구 북구","26.06.15"
"1527","대구광역시 서구 평리동","632-9","0632","0009","서대구KTX영무예다음","84.4481","202605","20","38,988","-","4","개인","법인","2023","당산로 446","-","중개거래","대구 서구","-"
"1528","대구광역시 서구 평리동","1711","1711","0000","서대구역화성파크드림","59.9533","202605","20","36,000","-","10","개인","개인","2023","서대구로29길 30","-","중개거래","대구 서구","-"
"1529","대구광역시 서구 평리동","1680","1680","0000","평리푸르지오","59.8925","202605","20","26,480","-","1","개인","개인","2011","국채보상로50길 20","-","중개거래","대구 서구","-"
"1530","대구광역시 서구 평리동","1676","1676","0000","평리롯데캐슬","105.2328","202605","20","28,500","-","9","개인","개인","2009","국채보상로 316","-","중개거래","대구 서구","-"
"1531","대구광역시 서구 평리동","619-1","0619","0001","평리광명아파트","49.0900","202605","20","11,000","12","3","개인","개인","1980","문화로37길 6","-","중개거래","대구 서구","26.05.22"
"1532","대구광역시 달서구 감삼동","461","0461","0000","월드마크웨스트엔드","175.5500","202605","20","110,000","-","20","개인","개인","2010","와룡로 169","-","중개거래","대구 달서구","-"
"1533","대구광역시 수성구 지산동","1766","1766","0000","더샵수성라크에르","59.8476","202605","20","50,500","-","21","개인","개인","2024","지산로3길 33","-","중개거래","대구 서구, 대구 수성구","-"
"1534","대구광역시 북구 관음동","1383-1","1383","0001","칠곡동화타운","59.9644","202605","20","14,900","-","4","개인","개인","2000","칠곡중앙대로95길 12","-","중개거래","대구 북구","-"
"1535","대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","59.6845","202605","20","15,700","-","5","개인","개인","2003","칠곡중앙대로95길 11","-","중개거래","대구 북구","-"
"1536","대구광역시 동구 지묘동","1337","1337","0000","대구연경아이파크","104.0300","202605","20","41,000","-","13","개인","개인","2020","동화천로 369","-","중개거래","대구 동구","-"
"1537","대구광역시 동구 신암동","251-1","0251","0001","에스디아이프라임","84.8502","202605","20","26,800","-","11","개인","개인","2006","아양로24길 13","-","중개거래","대구 동구","-"
"1538","대구광역시 동구 신암동","1833","1833","0000","이안동대구","59.9210","202605","20","38,700","-","11","개인","개인","2018","송라로28길 14","-","중개거래","대구 동구","-"
"1539","대구광역시 동구 신암동","1852","1852","0000","동대구해모로스퀘어웨스트","76.7437","202605","20","46,900","1009","10","개인","개인","2023","동북로 340","-","중개거래","대구 동구","26.06.11"
"1540","대구광역시 수성구 파동","581-28","0581","0028","송원맨션","84.9900","202605","20","18,000","1","3","개인","개인","1989","파동로 223","-","중개거래","대구 수성구","26.06.15"
"1541","대구광역시 달서구 본리동","1222","1222","0000","더샵달서센트럴","84.9700","202605","20","50,300","-","15","개인","개인","2020","당산로 17","20260526","중개거래","대구 달서구","-"
"1542","대구광역시 달서구 본리동","1222","1222","0000","더샵달서센트럴","84.9700","202605","20","50,300","-","15","개인","개인","2020","당산로 17","-","중개거래","대구 달서구","-"
"1543","대구광역시 동구 신서동","540","0540","0000","아름다운나날2","84.6688","202605","20","21,700","-","7","개인","개인","2003","동호로 88","-","중개거래","대구 동구","-"
"1544","대구광역시 동구 신서동","755","0755","0000","신서동롯데캐슬레전드","84.9140","202605","20","24,500","-","10","개인","개인","2007","안심로73길 22","-","중개거래","대구 동구","-"
"1545","대구광역시 수성구 수성동3가","57","0057","0000","수성3가롯데캐슬","121.1685","202605","20","95,000","-","20","개인","개인","2008","명덕로 455","-","중개거래","대구 북구, 대구 수성구","-"
"1546","대구광역시 북구 매천동","595","0595","0000","청구장미마을","59.9900","202605","20","9,300","-","4","개인","개인","1996","칠곡중앙대로 45","-","중개거래","대구 북구","-"
"1547","대구광역시 동구 각산동","425","0425","0000","각산푸르지오1단지","84.9290","202605","20","25,500","-","9","개인","개인","2009","경안로 824","-","중개거래","대구 동구","-"
"1548","대구광역시 동구 신천동","1511","1511","0000","동대구비스타동원","84.9864","202605","20","60,000","-","10","개인","개인","2021","화랑로 51","-","중개거래","대구 동구","-"
"1549","대구광역시 중구 삼덕동3가","383","0383","0000","삼덕청아람","84.7528","202605","20","50,000","-","12","개인","개인","2013","달구벌대로447길 77","-","중개거래","대구 중구","-"
"1550","대구광역시 중구 삼덕동3가","383","0383","0000","삼덕청아람","59.9890","202605","20","41,000","-","13","개인","개인","2013","달구벌대로447길 77","-","중개거래","대구 중구","-"
"1551","대구광역시 수성구 수성동1가","818","0818","0000","수성롯데캐슬THEFIRST","84.9746","202605","20","81,400","-","9","개인","개인","2015","수성로69길 41","-","중개거래","대구 수성구","-"
"1552","대구광역시 북구 고성동1가","265","0265","0000","힐스테이트대구역오페라","59.8790","202605","20","52,500","-","45","개인","개인","2024","칠성남로 30","-","중개거래","대구 북구, 대구 수성구","-"
"1553","대구광역시 동구 효목동","9","0009","0000","동촌강나루타운","84.9548","202605","20","25,000","-","4","개인","개인","2000","효동로 108","-","중개거래","대구 동구","-"
"1554","대구광역시 동구 효목동","421-2","0421","0002","초원(나)","68.7100","202605","20","8,800","나","1","개인","개인","1980","효목로9길 57","-","중개거래","대구 동구","26.06.02"
