"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"31","광주광역시 북구 두암동","947-1","0947","0001","부영","60.0000","202606","18","8,820","-","7","개인","개인","1988","삼정로 71","-","직거래","-","-"
"32","광주광역시 북구 신용동","863","0863","0000","첨단자이2차","84.9442","202606","18","45,200","-","12","개인","개인","2012","임방울대로 1020","-","중개거래","광주 북구","-"
"33","광주광역시 서구 화정동","1610","1610","0000","유니버시아드힐스테이트2단지","84.9800","202606","18","47,000","-","14","개인","개인","2016","화정로 211","-","중개거래","광주 서구","-"
"34","광주광역시 서구 풍암동","1048","1048","0000","중흥호반","59.4600","202606","18","18,000","-","19","개인","개인","2000","풍암순환로 10","-","중개거래","광주 서구","-"
"35","광주광역시 서구 풍암동","1099","1099","0000","부영APT(신암마을)","80.1864","202606","18","26,800","-","20","개인","개인","2000","풍암1로 42","-","중개거래","광주 서구","-"
"36","광주광역시 동구 용산동","747","0747","0000","무등산골드클래스2차","59.5439","202606","18","38,000","-","10","개인","개인","2022","남문로 589","-","중개거래","광주 동구","-"
"37","광주광역시 동구 용산동","747","0747","0000","무등산골드클래스2차","59.5439","202606","18","38,300","-","24","개인","개인","2022","남문로 589","-","중개거래","광주 동구","-"
"38","광주광역시 서구 마륵동","820","0820","0000","효성해링턴플레이스상무역","119.8410","202606","18","72,000","-","14","개인","개인","2024","신기길 10","-","중개거래","광주 서구","-"
"39","광주광역시 광산구 신창동","1128-2","1128","0002","정원시티캐슬","35.6335","202606","18","10,700","-","3","개인","법인","2015","왕버들로 255","-","직거래","-","-"
"40","광주광역시 남구 주월동","1205","1205","0000","전일씨네빌","46.4585","202606","18","11,000","-","5","개인","개인","2003","서문대로812번길 6","-","중개거래","광주 남구","-"
