"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"31","대전광역시 유성구 지족동","894-5","0894","0005","SK허브","84.6500","202606","17","31,500","-","15","개인","개인","2006","은구비남로 13","-","중개거래","대전 유성구","-"
"32","대전광역시 유성구 대정동","316-1","0316","0001","드리움1단지","84.6500","202606","17","27,000","102","13","개인","개인","2004","대정로28번길 50","-","중개거래","대전 유성구","26.06.17"
"33","대전광역시 동구 신흥동","262","0262","0000","이스트시티2단지","74.9900","202606","17","40,300","-","19","개인","개인","2018","동대전로46번길 120","-","중개거래","대전 동구","-"
"34","대전광역시 유성구 봉산동","1023","1023","0000","유성대광로제비앙아파트","84.9147","202606","17","39,800","-","22","개인","개인","2022","와룡로 206","-","중개거래","대전 유성구","-"
"35","대전광역시 동구 성남동","520","0520","0000","효촌마을","59.9000","202606","17","23,700","-","3","개인","개인","2003","계족로368번길 11","-","중개거래","대전 동구","-"
"36","대전광역시 유성구 지족동","1093","1093","0000","대전노은4지구한화꿈에그린2블록","101.1890","202606","17","67,500","-","16","개인","개인","2014","지족북로 60","-","중개거래","대전 유성구","-"
"37","대전광역시 동구 삼성동","479","0479","0000","한밭자이","84.9811","202606","17","35,000","-","9","개인","개인","2006","대전로 935","-","중개거래","대전 동구","-"
"38","대전광역시 서구 관저동","1420","1420","0000","관저리슈빌","84.5204","202606","17","43,000","-","10","개인","개인","2005","관저동로90번길 15","-","중개거래","대전 서구","-"
"39","대전광역시 서구 관저동","1584","1584","0000","다온숲3단지","84.9400","202606","17","40,000","-","20","개인","개인","2016","구봉산북로 165","-","중개거래","대전 서구","-"
"40","대전광역시 동구 삼성동","108-3","0108","0003","맑은미소","59.8588","202606","17","14,500","-","14","개인","개인","2006","대전로 872","-","중개거래","대전 동구","-"
"41","대전광역시 서구 관저동","1579","1579","0000","관저예미지명가의풍경","84.7720","202606","17","60,500","-","12","개인","개인","2017","관저중로 33","-","중개거래","대전 서구","-"
"42","대전광역시 서구 정림동","584","0584","0000","우성","128.6525","202606","17","27,700","-","5","개인","개인","1993","정림로 55","-","중개거래","대전 서구","-"
"43","대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.3700","202606","17","50,000","-","9","개인","개인","1994","엑스포로 448","-","중개거래","대전 유성구","-"
"44","대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.9600","202606","17","42,000","-","1","개인","개인","1994","엑스포로 448","-","중개거래","대전 유성구","-"
"45","대전광역시 서구 둔산동","970","0970","0000","향촌","62.1000","202606","17","29,700","-","7","개인","개인","1995","둔산로 15","-","중개거래","대전 서구","-"
"46","대전광역시 서구 월평동","218-7","0218","0007","주공2단지(은뜰아파트)","41.8500","202606","17","15,000","-","15","개인","개인","1993","월평북로 13","-","중개거래","대전 서구","-"
"47","대전광역시 유성구 원신흥동","529","0529","0000","어울림하트","84.4900","202606","17","52,500","-","17","개인","개인","2011","동서대로 725","-","중개거래","대전 서구, 대전 유성구","-"
"48","대전광역시 동구 가양동","716","0716","0000","고운하이플러스","59.5920","202606","17","28,900","-","3","개인","개인","2023","동서대로1754번길 60","-","중개거래","대전 동구","-"
"49","대전광역시 동구 홍도동","89-17","0089","0017","평화로운","59.8058","202606","17","13,900","-","9","개인","개인","2006","홍도로39번길 25","-","중개거래","대전 동구","-"
"50","대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","59.7600","202606","17","21,000","-","5","개인","법인","1999","동춘당로114번길 47","-","중개거래","대전 대덕구","-"
"51","대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","59.7600","202606","17","24,200","-","11","개인","개인","1999","동춘당로114번길 47","-","중개거래","대전 대덕구","-"
"52","대전광역시 대덕구 송촌동","462","0462","0000","선비마을4단지","84.9100","202606","17","32,400","-","16","개인","개인","1999","계족산로 135","-","중개거래","대전 대덕구","-"
"53","대전광역시 대덕구 송촌동","494-1","0494","0001","선비마을5단지","84.8800","202606","17","36,500","-","9","개인","개인","1999","계족산로 136","-","중개거래","대전 대덕구","-"
"54","대전광역시 동구 용운동","783","0783","0000","e편한세상 대전에코포레","43.4285","202606","17","25,700","-","18","개인","개인","2020","용운로 203","-","중개거래","대전 동구","-"
"55","대전광역시 서구 복수동","1004","1004","0000","복수센트럴자이","59.9840","202606","17","36,100","-","10","개인","개인","2019","복수서로 15","-","중개거래","대전 서구","-"
"56","대전광역시 중구 용두동","723","0723","0000","대전하늘채엘센트로","74.9947","202606","17","50,000","-","2","개인","개인","2024","동서대로1327번길 102","-","중개거래","대전 중구","-"
"57","대전광역시 대덕구 신탄진동","22-2","0022","0002","새여울한신","84.8200","202606","16","24,500","-","11","개인","개인","1996"," ","-","중개거래","대전 대덕구","-"
"58","대전광역시 서구 둔산동","908-3","0908","0003","은초롱","84.9300","202606","16","46,500","-","13","개인","개인","1994","청사로 269","-","중개거래","대전 서구","-"
"59","대전광역시 동구 가양동","716","0716","0000","고운하이플러스","59.5920","202606","16","29,700","-","7","개인","개인","2023","동서대로1754번길 60","-","중개거래","대전 동구","-"
"60","대전광역시 서구 관저동","1579","1579","0000","관저예미지명가의풍경","84.7720","202606","16","60,800","-","11","개인","개인","2017","관저중로 33","-","중개거래","대전 서구","-"
"61","대전광역시 중구 중촌동","472","0472","0000","중촌역푸르지오센터파크","74.7674","202606","16","44,500","-","17","개인","개인","2022"," ","-","중개거래","대전 중구","-"
"62","대전광역시 서구 월평동","302","0302","0000","황실타운","84.9800","202606","16","37,200","-","3","개인","개인","1994","청사로 65","-","중개거래","충북 청주시 청원구","-"
"63","대전광역시 서구 월평동","311-1","0311","0001","하나로","59.7600","202606","16","23,000","-","1","개인","개인","1993","청사로 5","-","중개거래","대전 서구","-"
"64","대전광역시 유성구 관평동","892","0892","0000","금성백조예미지7단지아파트","84.9363","202606","16","57,800","-","5","개인","개인","2007","관평1로 12","-","중개거래","대전 유성구","-"
"65","대전광역시 대덕구 송촌동","444","0444","0000","선비마을아파트2단지","84.4500","202606","16","34,000","-","12","개인","개인","1999","동춘당로114번길 47","-","중개거래","대전 대덕구","-"
"66","대전광역시 유성구 둔곡동","431","0431","0000","대전둔곡우미린","84.9541","202606","16","43,500","-","20","개인","개인","2022","과학성장로 80","-","중개거래","대전 유성구","-"
"67","대전광역시 중구 오류동","171-20","0171","0020","나이스타운","15.7902","202606","16","3,800","-","7","개인","개인","2012","오류로 16","-","중개거래","대전 중구","-"
"68","대전광역시 동구 판암동","839","0839","0000","삼정그린코아포레스트(1단지)","72.4893","202606","16","38,000","-","16","개인","개인","2018","동부로10번길 55","-","중개거래","대전 동구","-"
"69","대전광역시 중구 중촌동","283","0283","0000","하늘(주공3)","49.2100","202606","16","14,600","-","14","개인","개인","1998","목중로 69","-","중개거래","대전 중구","-"
"70","대전광역시 동구 성남동","518","0518","0000","석촌마을","49.7900","202606","16","16,950","-","7","개인","개인","2000","우암로 186","-","중개거래","대전 동구","-"
"71","대전광역시 동구 신흥동","264","0264","0000","신흥SKVIEW","84.9717","202606","16","58,000","-","15","개인","개인","2022","충무로 255","-","중개거래","대전 동구","-"
"72","대전광역시 동구 신흥동","212","0212","0000","신흥마을주공","84.8600","202606","16","26,000","-","9","개인","개인","2006","옥천로 38","-","직거래","-","-"
"73","대전광역시 동구 삼성동","479","0479","0000","한밭자이","84.9302","202606","16","35,000","-","23","개인","개인","2006","대전로 935","-","중개거래","대전 동구","-"
"74","대전광역시 중구 목동","111-12","0111","0012","금호한사랑","84.9300","202606","16","28,500","-","13","개인","개인","2001","동서대로 1388","-","중개거래","대전 중구","-"
"75","대전광역시 중구 목동","362","0362","0000","올리브힐","59.7500","202606","16","32,000","-","16","개인","개인","2011","목동로 70","-","중개거래","대전 중구","-"
"76","대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.9820","202606","16","35,000","-","20","개인","개인","2001","노은서로210번길 32","-","중개거래","대전 유성구","-"
"77","대전광역시 서구 용문동","255-7","0255","0007","용문동리베라아이누리아파트(1단지)","84.9963","202606","16","35,400","-","7","개인","개인","2006","계룡로686번길 18","-","중개거래","대전 서구","-"
"78","대전광역시 서구 용문동","285-3","0285","0003","한마음","34.9440","202606","16","6,970","-","3","개인","개인","2000","괴정로 203","-","중개거래","대전 서구","-"
